,longitude,latitude
11776,-2.2456922,53.4809405
11777,-2.2458884,53.4809657
5771,-2.2427877,53.4805092
7153,-2.2419027,53.4805473
4263,-2.2407825,53.4805682
13145,-2.240777,53.480668
7598,-2.2409043,53.4807418
7151,-2.2418397,53.4808071
6111,-2.2422506,53.4808572
6110,-2.2426182,53.4809522
2361,-2.2415681,53.4811254
7146,-2.2418498,53.4811471
775,-2.2452263,53.4810661
11710,-2.243286,53.4810843
11706,-2.2438269,53.4810946
7429,-2.2446679,53.4811059
776,-2.2456664,53.4811121
5939,-2.2457466,53.4811187
11705,-2.2444198,53.481125
11775,-2.2459247,53.4811403
10506,-2.2445914,53.4811409
11774,-2.2460202,53.4811477
11727,-2.2396809,53.4806277
11729,-2.2396354,53.4806591
3574,-2.239099,53.4806632
2362,-2.2389115,53.4807361
11730,-2.2392835,53.4809261
3563,-2.2386098,53.4813745
2242,-2.238349,53.4815747
11702,-2.2402715,53.4815873
11731,-2.2385099,53.4816743
3509,-2.2385749,53.4817056
11773,-2.2461044,53.4811626
11772,-2.2462342,53.4811745
8832,-2.2449785,53.4811758
11707,-2.243462,53.4811877
11785,-2.2451362,53.4811887
11771,-2.2464761,53.481202
11770,-2.2465777,53.4812139
11781,-2.2460849,53.4812916
3820,-2.2445729,53.481324
564,-2.2448887,53.4813335
11780,-2.2465655,53.4813431
11708,-2.2434102,53.4813456
11779,-2.2466738,53.4813533
11778,-2.2467755,53.4813606
11793,-2.2448743,53.4814005
11782,-2.2459568,53.4814389
11784,-2.2457903,53.4814408
11783,-2.2460922,53.4814983
11709,-2.2433818,53.4815048
11792,-2.2450548,53.4816576
7144,-2.2419032,53.4813083
12197,-2.2421165,53.4814503
11700,-2.240375,53.4814821
11701,-2.2412624,53.4815097
11680,-2.2415089,53.481512
7152,-2.241491,53.4815622
11683,-2.243229,53.48161
13130,-2.24203,53.48161
11699,-2.241095,53.4817182
11682,-2.2420983,53.481871
12183,-2.234251,53.4807285
7133,-2.2345794,53.4809029
710,-2.2346505,53.480925
8231,-2.2328091,53.4809323
8164,-2.2348147,53.4809799
3631,-2.2343501,53.4809943
8165,-2.2349221,53.4810102
4861,-2.2327823,53.4810491
8073,-2.2342678,53.4810542
7424,-2.2331645,53.4810581
8222,-2.2337457,53.4810822
8166,-2.2351651,53.4810899
8223,-2.2337152,53.4810981
711,-2.2341689,53.4811141
8221,-2.2336254,53.481133
3395,-2.23246,53.4811345
713,-2.23449,53.4811645
8755,-2.2328253,53.4812123
7416,-2.2329873,53.4812133
8232,-2.2322241,53.4812141
7156,-2.2298192,53.4807502
7157,-2.2298141,53.4807617
764,-2.2296908,53.4808254
449,-2.231494,53.481122
8233,-2.2315435,53.481176
3898,-2.228772,53.481303
5592,-2.2316891,53.4813709
3899,-2.228429,53.481433
13743,-2.2313722,53.4814532
1211,-2.2310578,53.4815567
13217,-2.236058,53.481139
2199,-2.2359527,53.4813064
2200,-2.2359707,53.481311
8783,-2.2363624,53.4813321
3568,-2.2361835,53.48138
3772,-2.2374782,53.4813976
3773,-2.2374782,53.4813976
3567,-2.2362642,53.4814033
3577,-2.2367508,53.4814296
3566,-2.236404,53.4814417
5564,-2.2333954,53.481227
5652,-2.2321098,53.4812462
3903,-2.2319776,53.4812833
8072,-2.2338533,53.4813357
8074,-2.2346761,53.4813443
5591,-2.2321279,53.4813899
8076,-2.2345349,53.4814311
3910,-2.2351192,53.4814714
3679,-2.2338736,53.4815319
8075,-2.2349772,53.4815687
8071,-2.2341574,53.4815843
8220,-2.2319494,53.4816165
3993,-2.2340787,53.4816206
8051,-2.2334382,53.4816371
12986,-2.2322917,53.4816619
8219,-2.2319911,53.4816749
485,-2.2320104,53.4817005
7417,-2.2329344,53.4817102
712,-2.2352622,53.4817641
3714,-2.2327138,53.4817737
8168,-2.2366271,53.4815267
11831,-2.237029,53.4816111
3569,-2.2372341,53.4816593
3445,-2.2373577,53.4816849
7504,-2.235352,53.481686
2664,-2.2374761,53.4817096
3571,-2.2376671,53.4817441
3570,-2.2378058,53.4817741
4009,-2.2362501,53.4817937
4010,-2.2364274,53.4818512
8218,-2.2320836,53.4818056
8217,-2.2319672,53.4818596
8216,-2.2319094,53.4818836
493,-2.23269,53.4818923
5291,-2.2349363,53.4818936
474,-2.2322038,53.4819086
8214,-2.2319522,53.4820169
1955,-2.2318952,53.4820552
6665,-2.2329917,53.4820736
4811,-2.2344428,53.4822614
608,-2.2367125,53.4819427
4008,-2.2361339,53.48207
8211,-2.2376941,53.4821014
8169,-2.2360905,53.4821064
3643,-2.2360585,53.4821223
3642,-2.2360218,53.4821446
8205,-2.236407,53.4821525
8170,-2.2359885,53.4821718
8209,-2.2374224,53.4821773
8171,-2.235961,53.4822004
765,-2.2291981,53.481677
3027,-2.227875,53.481764
8215,-2.2317974,53.481934
8213,-2.2317926,53.4821348
7265,-2.2286352,53.4827442
10733,-2.2299869,53.4827468
12635,-2.2293427,53.4827703
8032,-2.2317435,53.4828592
13506,-2.2279446,53.4828693
9463,-2.2297248,53.4828786
11788,-2.2467873,53.4816726
11791,-2.2453053,53.4816735
11789,-2.2467734,53.4817116
7329,-2.2435451,53.4817126
1337,-2.244342,53.4817345
11790,-2.2463033,53.481759
11698,-2.2441098,53.4817836
563,-2.2447299,53.4818089
3436,-2.2443487,53.4818223
5321,-2.2455668,53.4819172
9278,-2.2448326,53.4819182
3430,-2.2446369,53.4819196
11697,-2.243897,53.4819226
3597,-2.2457334,53.4819239
4223,-2.2459676,53.4819348
5316,-2.2458595,53.4819566
5322,-2.2455549,53.4819573
11809,-2.2463163,53.4819641
5317,-2.2458423,53.4819999
5323,-2.245539,53.4820393
2781,-2.2400419,53.4817242
3508,-2.2387055,53.4817331
8210,-2.2379465,53.4818111
2364,-2.2381114,53.4818472
7143,-2.2399393,53.4818681
5039,-2.2397766,53.4820627
11687,-2.2400497,53.4821435
11686,-2.2401399,53.4821651
4449,-2.2402852,53.4821946
5027,-2.2393696,53.4822887
5318,-2.2458211,53.4820519
5324,-2.2455231,53.4820929
3031,-2.2445102,53.4820973
5319,-2.2457986,53.4821055
11696,-2.2441151,53.482135
5325,-2.2455099,53.4821441
11794,-2.2449067,53.4821537
3596,-2.2458748,53.4821553
5320,-2.2457761,53.4821646
5326,-2.2454794,53.4822301
11681,-2.2427769,53.482001
4433,-2.2416403,53.4821292
11684,-2.2405954,53.4822724
11685,-2.2406745,53.4823091
7142,-2.2408894,53.4823323
9590,-2.2409322,53.4823731
9589,-2.2409546,53.4823774
3511,-2.2412613,53.4824036
11206,-2.241732,53.4824328
2241,-2.2404243,53.4824597
10317,-2.2444377,53.482249
5327,-2.2457363,53.4822568
5916,-2.2444382,53.4822699
6883,-2.2455743,53.4823016
11694,-2.243907,53.482302
11810,-2.2458157,53.4823104
5328,-2.2457072,53.4823357
536,-2.2467799,53.4823445
5331,-2.2454198,53.4823625
3434,-2.2443603,53.4823888
5329,-2.245682,53.4823964
537,-2.2467529,53.4823983
538,-2.2467245,53.4824448
5330,-2.2456555,53.4824673
12644,-2.2442927,53.4824693
5315,-2.2457405,53.4824938
11795,-2.2452477,53.4825013
5120,-2.2466911,53.4825022
11742,-2.243462,53.4825406
4303,-2.2454513,53.4825568
4434,-2.2415137,53.4824598
11740,-2.2430332,53.4824748
11741,-2.2431485,53.4824804
3030,-2.2417651,53.4824975
7540,-2.240646,53.4825078
7150,-2.2408655,53.4825302
11677,-2.2419487,53.4825362
11678,-2.2421458,53.4825773
11688,-2.2412002,53.4825983
11679,-2.2423583,53.4826227
4306,-2.2453083,53.4825716
11796,-2.2452095,53.4825818
2675,-2.2457182,53.4825822
11897,-2.2466189,53.4826017
3431,-2.2436285,53.4826612
4308,-2.2462796,53.4827049
2387,-2.2451295,53.4827393
11811,-2.2459127,53.4827421
11738,-2.2435958,53.4827498
4153,-2.2454758,53.4827673
5040,-2.2396029,53.482354
5028,-2.2392174,53.4824519
3131,-2.2390848,53.4826608
5029,-2.2390528,53.4827346
5030,-2.2390419,53.4828993
2163,-2.2378816,53.4829533
2161,-2.2381462,53.4829896
2162,-2.2379715,53.4829898
9624,-2.238772,53.4830207
5036,-2.2384289,53.4830243
8207,-2.2363338,53.4822068
3047,-2.2353155,53.4822154
4007,-2.2359132,53.4822294
8208,-2.2362865,53.48224
8172,-2.2354427,53.4822855
12173,-2.2362607,53.4823717
8203,-2.2360993,53.4823803
8206,-2.2366726,53.4824005
12172,-2.2360441,53.482411
12174,-2.2364019,53.4824731
8052,-2.2336098,53.4822637
2124,-2.232942,53.4823032
8035,-2.2324893,53.4823165
4812,-2.2338414,53.4823593
8034,-2.2323944,53.4824013
7518,-2.2331409,53.4824758
3904,-2.233038,53.4825091
8535,-2.2321343,53.4825125
8053,-2.2344312,53.4826145
7505,-2.2328193,53.4826756
8202,-2.2359294,53.4825012
3322,-2.2354271,53.482577
8057,-2.2353593,53.4826267
8060,-2.2357191,53.4826643
3713,-2.2352844,53.482679
12171,-2.2363382,53.4827081
4739,-2.2354927,53.4827119
8061,-2.2358493,53.4827206
8062,-2.2359075,53.4827446
8059,-2.2356028,53.4827468
4006,-2.2352062,53.4827259
3321,-2.2345589,53.4827503
7506,-2.23298,53.4827523
8039,-2.2337155,53.4827633
8033,-2.2318454,53.4827798
3418,-2.2344875,53.4828142
12841,-2.2338379,53.4828163
8036,-2.2332158,53.4828376
8040,-2.2339012,53.4828471
4002,-2.2335814,53.4828538
4005,-2.2350332,53.4828601
7316,-2.2339866,53.4828857
3909,-2.233512,53.4828996
8054,-2.234674,53.4829032
4004,-2.2349699,53.4829124
8056,-2.2349403,53.482932
4003,-2.234748,53.4829379
10735,-2.2340968,53.4829381
8048,-2.2342992,53.4829386
8055,-2.2348564,53.482983
3888,-2.2360245,53.4827941
8063,-2.236125,53.4828483
3716,-2.237608,53.4829001
2164,-2.2377649,53.4829305
13180,-2.236628,53.482948
1785,-2.2359316,53.4829624
8058,-2.2353034,53.4829653
2185,-2.2362069,53.4829919
8064,-2.2358561,53.4830038
8065,-2.2357748,53.4830576
12805,-2.2330555,53.483016
3712,-2.23448,53.4830203
8047,-2.2346821,53.4831241
3101,-2.233571,53.4831803
8068,-2.2352381,53.4831846
609,-2.2348945,53.4832298
8359,-2.2344594,53.4832708
3900,-2.2348041,53.4832783
8046,-2.2344648,53.4832796
8045,-2.2344336,53.4832969
8031,-2.2315574,53.4829839
7263,-2.2291853,53.4830046
7264,-2.2280008,53.4830067
9459,-2.2294878,53.4831752
12627,-2.2297136,53.4832427
7266,-2.2296521,53.4832894
12637,-2.2307013,53.48332
12626,-2.2298713,53.4833386
9458,-2.2298239,53.483378
7267,-2.229987,53.4834704
8066,-2.2356651,53.4831296
2165,-2.237781,53.4831534
3715,-2.2376156,53.4831847
8067,-2.235413,53.4832572
1784,-2.235648,53.483282
3779,-2.2354158,53.4834297
2158,-2.2357247,53.4834452
2081,-2.2367389,53.4834743
611,-2.235515,53.483525
612,-2.235641,53.4835927
610,-2.235176,53.4833704
12307,-2.2351156,53.4834284
492,-2.2347213,53.483457
3901,-2.234578,53.483482
6674,-2.2350229,53.4834906
3905,-2.234524,53.483508
8044,-2.23413,53.4835123
4080,-2.23497,53.4835252
8038,-2.2326022,53.4835675
8043,-2.2340444,53.4835726
13238,-2.242656,53.48266
6635,-2.2425497,53.4826623
11739,-2.2428184,53.482673
11693,-2.2429471,53.4826829
3428,-2.2429215,53.482737
7147,-2.2418301,53.4827412
7145,-2.2419651,53.4827548
3510,-2.2409397,53.4827715
7148,-2.2420801,53.4827813
3443,-2.2421898,53.4828052
3439,-2.2441035,53.4827871
4310,-2.2462742,53.4827943
3442,-2.2432952,53.482809
4309,-2.2463735,53.4828198
11737,-2.243547,53.482836
11695,-2.2434106,53.4828377
11896,-2.2464615,53.4828434
539,-2.2464186,53.4829174
11797,-2.2450111,53.4829187
543,-2.2467657,53.48295
11801,-2.2441861,53.4830069
11798,-2.2449628,53.4830114
3595,-2.244927,53.4830813
11800,-2.2445785,53.4830872
9798,-2.2434965,53.4830925
5119,-2.246272,53.4831163
11799,-2.2448846,53.4831408
542,-2.2466615,53.4831494
11812,-2.2452358,53.4831798
5118,-2.2462243,53.4832006
5041,-2.2393847,53.4830352
5035,-2.2385098,53.4830378
2160,-2.238348,53.4830463
7291,-2.2385998,53.4830527
5034,-2.2387147,53.4830718
5033,-2.2388322,53.4830912
5031,-2.2388911,53.483131
5032,-2.238932,53.483138
10316,-2.2394473,53.4831494
2159,-2.238849,53.4832006
6106,-2.2423565,53.4828393
11689,-2.2425533,53.4828839
11690,-2.242766,53.4829251
11743,-2.2428428,53.4829401
11691,-2.2428783,53.4829506
12643,-2.2408992,53.4829655
11692,-2.2431967,53.4830247
3435,-2.2432386,53.4834272
6108,-2.2420844,53.4834363
6109,-2.2420576,53.4834369
7476,-2.2480275,53.4826931
7475,-2.2480475,53.4827023
7470,-2.2484111,53.4827171
7474,-2.2481431,53.4827293
7473,-2.2482394,53.4827602
8840,-2.2469376,53.4827603
7472,-2.248334,53.4827876
777,-2.2468981,53.4828248
3045,-2.2482869,53.4838884
12052,-2.2483877,53.4839878
11813,-2.2455513,53.4832293
5115,-2.246579,53.4832677
11814,-2.2459514,53.4832962
13164,-2.245202,53.483357
541,-2.2465922,53.4833586
2144,-2.2450693,53.483428
12641,-2.2434533,53.4834705
11108,-2.2460267,53.483475
3444,-2.2434448,53.4834805
7507,-2.2458368,53.4834877
4298,-2.2394569,53.4832358
12301,-2.2387625,53.4833187
12302,-2.2386437,53.4836296
12303,-2.2386139,53.4837217
2166,-2.2378765,53.4837644
1771,-2.239044,53.4837721
12304,-2.2385391,53.483876
6103,-2.2392665,53.483946
12305,-2.2384783,53.4839532
12306,-2.2383456,53.4840014
540,-2.2464182,53.4836072
7496,-2.2448768,53.4836144
7497,-2.2448399,53.4836831
13195,-2.245889,53.48373
7498,-2.2448015,53.4837426
7499,-2.2447363,53.483848
5117,-2.2458557,53.4838796
8769,-2.2456369,53.4839226
7500,-2.2446824,53.4839357
7501,-2.2445865,53.4840544
6105,-2.2428182,53.4836419
3429,-2.242913,53.4838702
6104,-2.242556,53.4839691
5302,-2.2425966,53.4842119
6102,-2.2404495,53.4842151
6101,-2.2405515,53.4842283
6107,-2.2407576,53.4842999
6100,-2.240819,53.4843021
6099,-2.2410313,53.4843464
6098,-2.2410892,53.4843546
8027,-2.2316224,53.483576
8022,-2.2309573,53.4836054
10728,-2.230277,53.4836186
8023,-2.2310107,53.4836311
7268,-2.2303731,53.4836742
8024,-2.2311094,53.4836805
12698,-2.2302102,53.4836922
10729,-2.2303043,53.4837305
8025,-2.2313047,53.4837733
8026,-2.2314057,53.4838265
12544,-2.2365909,53.4836148
2157,-2.2358983,53.4836476
6335,-2.2371545,53.4836584
5604,-2.2373265,53.4836631
2154,-2.2362161,53.4836719
5605,-2.237365,53.4836831
4480,-2.2358639,53.4837084
2152,-2.2362224,53.4837305
10336,-2.2369155,53.483791
613,-2.2361219,53.4838183
5439,-2.234835,53.4836194
8042,-2.2339705,53.4836335
8041,-2.2339512,53.483648
12308,-2.2347932,53.4836506
2066,-2.2338462,53.4837138
5438,-2.2346973,53.4837196
3422,-2.2346309,53.4837776
8868,-2.2341198,53.4837985
5528,-2.2339638,53.4838466
12161,-2.2340458,53.4838521
8328,-2.2350243,53.483866
2927,-2.2339603,53.483909
12309,-2.2343989,53.4839364
3419,-2.234659,53.483945
3420,-2.234572,53.48396
3421,-2.23451,53.484019
8050,-2.2327975,53.4840388
13618,-2.2344759,53.4840457
3907,-2.231929,53.484051
3906,-2.2320298,53.4840986
614,-2.2361789,53.4838529
4081,-2.2362441,53.4838807
4082,-2.2362441,53.4838807
615,-2.2363313,53.4839229
7541,-2.2364491,53.4839702
618,-2.2360081,53.4839998
2153,-2.2357693,53.4840663
4740,-2.2358268,53.4840952
2151,-2.2366452,53.4841181
12545,-2.2369773,53.4841319
3902,-2.2316984,53.4839179
10730,-2.2301733,53.4840015
10718,-2.2289567,53.4841058
5836,-2.2293749,53.484154
10700,-2.229201,53.4841987
8802,-2.2295356,53.484224
10701,-2.2289394,53.4842818
10707,-2.2293799,53.4842979
10702,-2.2288256,53.4843149
3678,-2.229667,53.4843155
616,-2.2368211,53.4842353
3298,-2.2373692,53.4842966
4703,-2.2364698,53.4843088
4808,-2.2355425,53.4843505
7542,-2.2356179,53.4843794
4809,-2.2362559,53.4843889
5559,-2.2366378,53.4844023
2155,-2.2371662,53.4844255
626,-2.2376668,53.4844319
2156,-2.2375198,53.484438
10731,-2.2315226,53.4843199
10708,-2.2293027,53.4843326
10703,-2.2287144,53.4843439
10710,-2.2285807,53.4843548
10719,-2.2274511,53.4843632
10709,-2.2291211,53.4843859
10697,-2.2295976,53.484404
10704,-2.229056,53.4844165
10705,-2.2289421,53.4844544
10720,-2.2275431,53.4844579
2929,-2.2343446,53.4841051
714,-2.2332547,53.4841433
8037,-2.2331657,53.4842102
8029,-2.2330063,53.4842929
13588,-2.2340531,53.4843364
8028,-2.2324877,53.484381
4079,-2.2337455,53.4843898
3908,-2.2327137,53.484481
10732,-2.2323739,53.4847243
384,-2.2324739,53.4847881
7292,-2.2294219,53.4844648
10706,-2.2288269,53.4844931
9801,-2.2286548,53.4844972
10699,-2.2292709,53.4845136
10713,-2.2276075,53.4845392
10711,-2.2290986,53.4845695
10717,-2.2289148,53.484627
11496,-2.2284266,53.4846615
6703,-2.2286777,53.4847196
13196,-2.228411,53.48476
635,-2.2381146,53.4840612
12376,-2.2379296,53.4841308
3587,-2.2402604,53.4841826
4738,-2.2384056,53.4842037
10335,-2.2382613,53.4842461
3226,-2.2380443,53.4842982
3586,-2.240025,53.484394
6331,-2.2384652,53.4844799
3412,-2.240017,53.484631
3411,-2.239947,53.484639
7502,-2.2445341,53.4841161
2067,-2.2445419,53.484226
3423,-2.2444675,53.4845422
3426,-2.2442591,53.4845542
11840,-2.2447576,53.4845798
8261,-2.2435686,53.4846358
8260,-2.2433996,53.4846645
5116,-2.2451855,53.4846702
3592,-2.2432978,53.48469
3593,-2.2443872,53.4847458
6097,-2.2411472,53.4843661
3410,-2.2408624,53.4843865
6096,-2.2414709,53.484447
3588,-2.240685,53.484573
3589,-2.240789,53.484597
3251,-2.2405929,53.484637
2240,-2.2426855,53.4846528
8259,-2.2431878,53.4847176
3417,-2.2410157,53.4847301
3591,-2.2430591,53.4847499
3409,-2.2398771,53.484647
5571,-2.2398071,53.484655
5570,-2.2397372,53.484663
5569,-2.2396672,53.484671
12602,-2.2388041,53.4846778
5568,-2.2395972,53.484679
5567,-2.2395273,53.484687
5566,-2.2394249,53.4847016
631,-2.2381393,53.484715
3585,-2.239979,53.484733
3590,-2.242693,53.484869
3425,-2.2425259,53.4849529
2239,-2.2413655,53.4849739
2350,-2.240294,53.4850177
3427,-2.2423967,53.4850281
3583,-2.240435,53.485059
3413,-2.2423533,53.4851145
3579,-2.240524,53.485158
3582,-2.241222,53.485167
3580,-2.240684,53.485183
3594,-2.2446694,53.4848094
5489,-2.2436253,53.4848467
12603,-2.2453665,53.4849683
5492,-2.2436043,53.4850732
6663,-2.2435871,53.4852332
3424,-2.2433134,53.4852536
6822,-2.2459749,53.4854346
3808,-2.2432808,53.4854924
6830,-2.2461586,53.4855754
12604,-2.2436708,53.4856684
3408,-2.2383603,53.4848277
3996,-2.2383592,53.4848412
3407,-2.2382996,53.4848604
3717,-2.2382475,53.4848836
625,-2.2381899,53.4849217
7820,-2.2398537,53.484935
624,-2.2379382,53.4851115
3584,-2.240207,53.485235
7198,-2.2402105,53.4860881
7197,-2.2401823,53.486128
3414,-2.2417987,53.4851902
3581,-2.2409693,53.4852125
2349,-2.240825,53.485224
2351,-2.2403691,53.4852634
3415,-2.241232,53.485275
2348,-2.24075,53.485375
3032,-2.241322,53.4856398
11120,-2.2415358,53.4856772
13187,-2.241911,53.486009
3416,-2.2411719,53.4860289
7611,-2.2416517,53.4861013
7204,-2.2431999,53.4861014
7818,-2.2415236,53.4861406
3809,-2.2427021,53.4862564
7203,-2.2430463,53.4863213
7161,-2.2417453,53.4865728
7162,-2.2422259,53.4866034
7141,-2.2416388,53.4866355
7140,-2.2416388,53.4866355
7163,-2.2421067,53.48667
13162,-2.246643,53.48581
7202,-2.2445724,53.4858971
12084,-2.2466315,53.4860207
4778,-2.2433877,53.4865141
7171,-2.2445098,53.4869931
11841,-2.2455381,53.4874548
4300,-2.2451735,53.4879003
4806,-2.2467443,53.4880935
11842,-2.2463867,53.4881787
7172,-2.2454071,53.4884474
11451,-2.2222298,53.4822139
13209,-2.221606,53.482233
11452,-2.2223401,53.4822849
11453,-2.2223792,53.48231
10689,-2.2240579,53.4824262
11454,-2.2225957,53.4824603
11455,-2.222717,53.4825408
10687,-2.2240063,53.4825478
10690,-2.224575,53.482586
10688,-2.223982,53.4825869
13249,-2.204621,53.481608
13374,-2.2006271,53.4816344
13373,-2.2005904,53.4816477
13210,-2.203542,53.482122
9100,-2.1922284,53.4827852
9101,-2.1920968,53.4828159
9102,-2.1919631,53.482847
471,-2.2051167,53.4830967
3817,-2.1933265,53.4833793
5610,-2.1924824,53.483433
11456,-2.2230257,53.4827705
10691,-2.2246255,53.4828407
11457,-2.2234565,53.4829771
10693,-2.2235655,53.4830112
10571,-2.2234364,53.4830422
11458,-2.223867,53.4831543
10572,-2.2246681,53.4831655
10692,-2.2239571,53.4831957
11459,-2.2243891,53.4833798
10694,-2.2245164,53.483417
6863,-2.224326,53.4834773
10570,-2.2244824,53.4834994
10695,-2.2248486,53.4835361
11460,-2.224908,53.4835617
11461,-2.225109,53.4836269
11462,-2.2252927,53.4836892
10696,-2.2253933,53.4837131
8823,-2.2254013,53.4838299
13254,-2.221903,53.484228
13257,-2.224342,53.484405
13255,-2.216627,53.48231
7154,-2.216272,53.4831591
13211,-2.211968,53.483393
3640,-2.214003,53.483449
7159,-2.2147844,53.4838651
7160,-2.2160755,53.4840062
6970,-2.2166785,53.4840746
2676,-2.2193191,53.4849943
13066,-2.2187634,53.4862115
13067,-2.2190379,53.4862543
229,-2.2024989,53.4835946
12792,-2.2028691,53.4839466
469,-2.1932567,53.4845396
758,-2.2020537,53.4857139
757,-2.1976336,53.4863336
7811,-2.1961911,53.4863416
3927,-2.1976906,53.4864081
3916,-2.197469,53.486411
3942,-2.197609,53.486501
756,-2.1974674,53.4866189
3935,-2.197244,53.486628
3926,-2.197008,53.486743
3941,-2.1971039,53.4868172
3929,-2.197512,53.48682
3920,-2.196751,53.486896
3936,-2.197502,53.486986
3940,-2.1966,53.486999
3938,-2.197158,53.487024
3937,-2.197309,53.487024
3925,-2.1948227,53.4871061
3918,-2.195839,53.487177
755,-2.1981557,53.4872551
3921,-2.197523,53.487267
3934,-2.196944,53.487279
3930,-2.196708,53.487305
3922,-2.197201,53.487356
3933,-2.197405,53.487394
3917,-2.195131,53.487535
3924,-2.195334,53.487586
3923,-2.19645,53.487714
3919,-2.195892,53.487726
3932,-2.196257,53.487739
3939,-2.195764,53.487739
3928,-2.196064,53.48779
3931,-2.196364,53.487867
754,-2.1985133,53.4879073
751,-2.1956271,53.488123
752,-2.1960487,53.4882615
753,-2.1971449,53.4882795
750,-2.1941398,53.4882855
766,-2.2181343,53.4870695
13252,-2.2198,53.487421
767,-2.21566,53.4884713
8661,-2.2185274,53.4897352
10150,-2.2136915,53.4901233
8660,-2.2199509,53.4901382
8659,-2.2201727,53.4902277
383,-2.2198377,53.4917937
496,-2.2187413,53.4926376
497,-2.2166661,53.49391
2950,-2.1524405,53.4908334
725,-2.1524935,53.4909326
2949,-2.1525083,53.4909639
4725,-2.1526056,53.5105929
286,-2.1549453,53.5123028
287,-2.1519011,53.5138818
288,-2.1509784,53.5144687
315,-2.1505149,53.5148479
726,-2.1670094,53.4913298
731,-2.1686089,53.4913838
728,-2.1672678,53.4914734
727,-2.1667455,53.4915042
729,-2.1678057,53.4916743
468,-2.1654306,53.492036
730,-2.1682959,53.4920869
772,-2.1611865,53.4957684
771,-2.1653321,53.4982358
770,-2.1684444,53.5005319
740,-2.1840128,53.4916743
741,-2.1853777,53.4917144
742,-2.1850352,53.4917693
737,-2.178025,53.4918435
3812,-2.1818651,53.4983105
5781,-2.1788165,53.5001994
769,-2.1811064,53.5013528
768,-2.182932,53.5014944
3813,-2.1789101,53.5015504
12050,-2.1815157,53.5018669
7835,-2.1696041,53.5045426
282,-2.169794,53.5057693
382,-2.1654375,53.5072273
4261,-2.1635969,53.5080961
13053,-2.1638614,53.5083979
13052,-2.1637906,53.5084037
13051,-2.1636853,53.5084432
283,-2.1637964,53.5084738
13050,-2.1636641,53.5084811
318,-2.1632816,53.5085959
379,-2.1884942,53.5022125
13018,-2.1829395,53.5028387
320,-2.1800293,53.5032743
607,-2.1848355,53.5034753
380,-2.1764775,53.5041529
319,-2.1738817,53.5045824
381,-2.1730386,53.5048394
12368,-2.1791521,53.5083179
12358,-2.1811279,53.5131084
12352,-2.1802176,53.5148212
284,-2.1621499,53.5088505
9319,-2.1631271,53.5088674
317,-2.1627064,53.5088697
3950,-2.1611085,53.5096995
2490,-2.1635772,53.5106202
12357,-2.183361,53.5149294
12353,-2.1797867,53.5153763
4267,-2.1594143,53.5093598
4268,-2.1567321,53.5096916
4269,-2.1569199,53.5098798
316,-2.156378,53.5110199
285,-2.1555946,53.5114347
4810,-2.2363766,53.4844479
627,-2.2376182,53.4844699
617,-2.2369313,53.4845076
2768,-2.2368444,53.4845443
628,-2.2377898,53.4845823
629,-2.2372886,53.4845963
630,-2.2375022,53.4847148
632,-2.2363212,53.4847892
634,-2.2362452,53.4848788
633,-2.2361889,53.4849012
10712,-2.2277953,53.4847628
11497,-2.2281785,53.4848338
11498,-2.2281564,53.484842
11499,-2.2278346,53.4848624
10716,-2.2275003,53.4849127
10698,-2.2279807,53.4849534
10714,-2.2276228,53.4851141
13436,-2.2314569,53.4853109
13129,-2.229005,53.485329
12623,-2.2286175,53.4854133
13427,-2.2324644,53.4849166
13426,-2.2323521,53.4849422
13167,-2.232242,53.485024
1772,-2.2332987,53.4850417
3323,-2.2341622,53.4852205
11471,-2.2337653,53.4852855
491,-2.2343608,53.4853212
490,-2.2343608,53.4853212
7190,-2.2348729,53.4853771
489,-2.2344896,53.4853818
13692,-2.2352866,53.4850538
622,-2.2367077,53.4851843
621,-2.2368677,53.485194
5205,-2.236174,53.48521
623,-2.237292,53.4854198
620,-2.2370689,53.4855118
619,-2.2366988,53.4856384
7404,-2.2372311,53.4857067
12973,-2.2369395,53.485836
5529,-2.2354739,53.4859438
12622,-2.2284217,53.4854861
12621,-2.2282161,53.4855472
6819,-2.2307891,53.4855515
12625,-2.230769,53.4856096
12620,-2.2280301,53.4856142
12624,-2.230725,53.4856231
13435,-2.2305074,53.4856355
11495,-2.2293412,53.4856492
13634,-2.230411,53.4856876
13633,-2.2301771,53.4857689
13632,-2.2300997,53.485803
13631,-2.2300162,53.4858279
11494,-2.2298301,53.4858822
13434,-2.2295537,53.4860091
13428,-2.2293214,53.4861012
13429,-2.2291195,53.486159
13430,-2.2290439,53.4861829
13431,-2.2288837,53.4862454
13433,-2.2288159,53.486269
13432,-2.2288812,53.4863089
6986,-2.2251146,53.4844356
6985,-2.2251692,53.4844843
12804,-2.2235274,53.4845079
13836,-2.2256005,53.4848616
10715,-2.2272243,53.4849937
11501,-2.2270993,53.4850028
11500,-2.2272302,53.4850586
494,-2.2268218,53.4870025
13256,-2.226514,53.487375
10029,-2.2260535,53.4876782
7192,-2.2349775,53.4854266
7191,-2.2347334,53.4854314
7193,-2.235074,53.4854697
7195,-2.2346717,53.4854857
7194,-2.2348756,53.4855702
445,-2.2335852,53.4865302
13859,-2.2333035,53.487875
426,-2.232374,53.4882586
4090,-2.235242,53.4901135
