ID,Traffico,no_existing_chg,centroid_x,centroid_y,Colore
93,4181.023837151155,1,-0.030732741416621284,51.5275,lightskyblue
94,9113.249732666125,0,-0.03852697005068123,51.541000000000004,lightskyblue
95,3333.453543119896,0,-0.030732741416621284,51.554500000000004,lightskyblue
96,5126.959187016904,0,-0.022938512782561343,51.46,lightskyblue
97,11498.74814729977,3,-0.015144284148501396,51.4735,deepskyblue
98,5140.801337210346,0,-0.022938512782561343,51.487,lightskyblue
99,4393.985486850021,6,-0.015144284148501396,51.5005,lightskyblue
100,18782.69988067165,9,-0.022938512782561343,51.514,deepskyblue
101,6670.712609932381,2,-0.015144284148501396,51.5275,lightskyblue
102,5237.91474514657,1,-0.022938512782561343,51.541000000000004,lightskyblue
103,6027.30758403801,0,-0.015144284148501396,51.554500000000004,lightskyblue
104,3709.0030282989383,1,-0.007350055514441456,51.46,lightskyblue
105,3337.2639658959824,0,0.0004441731196184913,51.4735,lightskyblue
106,7995.112972890714,2,-0.007350055514441456,51.487,lightskyblue
107,4098.329667930901,1,0.0004441731196184913,51.5005,lightskyblue
108,47178.36053275178,4,-0.007350055514441456,51.514,darkblue
109,1110.5601442841755,0,0.0004441731196184913,51.5275,lightskyblue
110,17368.219611373028,0,-0.007350055514441456,51.541000000000004,deepskyblue
111,3610.396712179531,0,0.0004441731196184913,51.554500000000004,lightskyblue
112,4573.261641791051,0,0.008238401753678432,51.46,lightskyblue
113,10012.691891928265,0,0.01603263038773838,51.4735,deepskyblue
114,12498.355799981471,0,0.008238401753678432,51.487,deepskyblue
115,4875.489914837645,1,0.01603263038773838,51.5005,lightskyblue
116,21491.553154507517,1,0.008238401753678432,51.514,deepskyblue
117,4012.393712346663,0,0.01603263038773838,51.5275,lightskyblue
118,11447.668599377972,1,0.008238401753678432,51.541000000000004,deepskyblue
119,7239.90840689449,0,0.01603263038773838,51.554500000000004,lightskyblue
120,4943.090709339959,0,0.02382685902179832,51.46,lightskyblue
121,2216.03459396813,0,0.03162108765585826,51.4735,lightskyblue
122,7546.868259257085,2,0.023826859021798315,51.487,lightskyblue
123,2044.0983405624872,0,0.03162108765585826,51.5005,lightskyblue
124,3035.3696307610303,0,0.023826859021798315,51.514,lightskyblue
125,4641.791911842968,1,0.03162108765585826,51.5275,lightskyblue
126,9044.61468505905,0,0.023826859021798315,51.541000000000004,lightskyblue
127,4856.953630961409,0,0.03162108765585826,51.554500000000004,lightskyblue
128,1549.2755676185766,0,0.039415316289918206,51.46,lightskyblue
129,1878.7828074715733,0,0.04720954492397815,51.4735,lightskyblue
130,1871.038260828013,0,0.039415316289918206,51.487,lightskyblue
131,3045.9385828522686,0,0.04720954492397815,51.5005,lightskyblue
132,5222.6791471663055,1,0.039415316289918206,51.514,lightskyblue
133,3341.4198419439103,0,0.04720954492397815,51.5275,lightskyblue
134,159.78846682245813,0,0.039415316289918206,51.541000000000004,lightskyblue
135,2508.3710488919332,0,0.04720954492397815,51.554500000000004,lightskyblue
