,long,lat
28069,10.0076466,53.5523126
1607,10.0076606,53.5523143
28068,10.0078019,53.5523313
12426,9.9892655,53.5512282
12425,9.989346,53.5512507
13051,9.9887822,53.5512722
12422,9.9894479,53.5512921
13052,9.989029,53.5513368
12424,9.9895874,53.5513431
12427,9.9897108,53.5513973
12423,9.9897966,53.5514323
13053,9.9889083,53.5514421
19762,9.9881311,53.5517287
12414,9.9908612,53.5516523
19369,9.9910537,53.5516545
12248,9.9914538,53.5516784
12411,9.9903968,53.5516926
12405,9.9910012,53.5517113
4407,9.9907149,53.5517131
16121,9.9910409,53.5517503
12410,9.9905252,53.5517504
12241,9.9917881,53.5517575
12415,9.9906445,53.5518045
33378,9.9872296,53.5516048
31447,9.9872546,53.5516304
31448,9.9872576,53.5516506
31437,9.987121,53.5518269
13427,9.987933,53.5518915
13426,9.9877895,53.551992
12266,9.9872864,53.552011
12265,9.9874505,53.5520427
34597,9.987168,53.552097
30554,9.98772,53.5521493
3265,9.9914435,53.5518089
12407,9.9913063,53.5518155
603,9.9920898,53.5518511
12413,9.9907772,53.5518555
29414,9.9915746,53.5519146
28669,9.9921992,53.5519181
31073,9.9914927,53.5519395
20836,9.9915571,53.5519593
12406,9.9910508,53.5519621
12401,9.9916153,53.5519641
13428,9.9880537,53.5517848
31430,9.9888121,53.5518552
18881,9.9887874,53.5520821
31428,9.9885873,53.5521059
35769,9.9881463,53.552137
19761,9.9887068,53.5521556
31821,9.988083,53.5521844
31427,9.9886255,53.552235
32019,9.9880166,53.5522358
31426,9.9892867,53.5523498
12393,9.9917201,53.5520079
26606,9.9911205,53.5520232
33383,9.992366,53.5520338
31072,9.9914536,53.5520542
12403,9.9918237,53.5520701
34577,9.9910072,53.552099
9080,9.9918582,53.5521038
2959,9.9914266,53.5521268
12400,9.9919702,53.5521326
12404,9.9920484,53.552169
12225,9.9916098,53.5521862
4732,9.9922331,53.5522387
30960,9.9913275,53.5522613
12399,9.9917735,53.5522752
12396,9.9918671,53.552308
12240,9.9911534,53.5523238
12398,9.992043,53.5523847
10555,9.9921463,53.5524277
23489,9.9901169,53.5524427
24175,9.9910248,53.5524539
12395,9.9924506,53.5525599
2535,9.9930412,53.5525701
3373,9.9933534,53.5525869
31071,9.9927257,53.5525973
12397,9.9926035,53.5526061
22264,9.9930671,53.5526246
2534,9.9932154,53.5526324
12392,9.992735,53.5526618
19517,9.9930708,53.5527131
19518,9.9930624,53.5527193
9341,9.9875541,53.5523179
609,9.987586,53.552321
10282,9.9867762,53.5523619
20187,9.9878091,53.5523619
10281,9.9867783,53.5523752
12167,9.9870112,53.55238
2598,9.9877447,53.5525975
27029,9.9875502,53.5526396
17794,9.9873663,53.5528229
36642,9.9874637,53.5530446
12898,9.9909396,53.5524979
12220,9.9904107,53.5526098
12224,9.9902736,53.5527469
12222,9.9905338,53.5528075
26650,9.9904988,53.552846
16289,9.99052,53.5528687
3266,9.990386,53.5528887
18638,9.9900563,53.5529077
15763,9.9923497,53.5529644
12223,9.9899347,53.5530061
19646,9.9945461,53.5517904
22260,9.9941349,53.5518123
16610,9.9950731,53.5518145
19875,9.994279,53.5518268
657,9.9940364,53.5518271
35088,9.9937271,53.5518328
19645,9.9945042,53.5518331
19650,9.9947037,53.5518341
19876,9.994266,53.5518375
19644,9.9945385,53.5518446
509,9.9982755,53.5517327
22551,9.9989148,53.5517761
9007,9.9993257,53.5518013
4101,9.9982943,53.5518821
12710,9.9986344,53.551946
2970,9.9992076,53.5519587
25146,9.9979455,53.5520157
21390,9.9983069,53.5520951
2969,9.9995102,53.5521068
28499,9.9980856,53.5521133
19648,9.9947852,53.5518494
19877,9.9942545,53.5518516
19878,9.9942423,53.5518618
19649,9.9949395,53.5518622
22261,9.9940249,53.5518649
33826,9.9953047,53.5518711
19647,9.9948729,53.5519258
3126,9.9949452,53.5519305
22262,9.9947965,53.5519404
22802,9.9941701,53.5520478
17238,9.9962763,53.5519668
17233,9.9962173,53.5520051
1879,9.9963569,53.5520367
23248,9.99769,53.5520794
17235,9.9964453,53.5520848
20775,9.9970041,53.5521114
12711,9.9975684,53.55215
21365,9.9954156,53.5521512
2469,9.9956384,53.5521601
2459,9.9954741,53.5521952
22801,9.9941701,53.5520523
20833,9.9933575,53.5523311
12402,9.9924979,53.5523485
12394,9.9927006,53.5523768
20778,9.9933343,53.5524151
20761,9.9932579,53.552469
32008,9.9943351,53.5524944
21379,9.9939965,53.55251
22263,9.9932308,53.5525249
6164,9.9933255,53.5525346
17009,9.9958032,53.5522423
12679,9.9972644,53.5522473
17007,9.9958997,53.5523077
17008,9.9960768,53.5524144
3637,9.9967777,53.552534
35250,9.9963105,53.5525347
9350,9.9977715,53.5526318
28502,9.9968005,53.5526553
2142,9.9973969,53.5526725
2141,9.9970588,53.5527394
2968,9.9998767,53.5522885
2972,10.000245,53.5523481
2971,10.0001788,53.5523881
4102,9.9987222,53.5524231
18066,9.9998507,53.5525312
14858,10.0000597,53.5526343
13480,10.0000128,53.5527397
25145,9.998003,53.552778
15855,10.0000612,53.5528145
20773,9.9982332,53.5528516
16330,9.9997976,53.5528852
16331,9.9997654,53.5528947
656,9.9999559,53.5529071
4103,9.999485,53.5529182
4104,9.9995088,53.5529336
4105,9.9995462,53.5529457
13479,9.9998734,53.5529707
18068,9.9986705,53.5531144
6497,10.0001379,53.5531808
18069,9.9988636,53.5532435
28501,9.9965938,53.5527452
21363,9.9972144,53.5527856
2967,9.9970418,53.552927
20831,9.9971883,53.5531096
32977,9.9970732,53.5531464
14164,9.997168,53.5531769
21359,9.997365,53.5532113
35249,9.9965002,53.5533701
36057,9.9969175,53.5533708
14165,9.9975985,53.5534373
7204,9.9990854,53.5532644
18065,9.9989146,53.5532817
18067,9.9989951,53.5533184
21282,9.9988732,53.5536308
18882,9.9996039,53.5536808
18885,9.9993897,53.5539169
18884,9.9995102,53.5539775
18883,9.999604,53.554046
12725,9.9989018,53.5541984
21361,9.9991572,53.5542967
28165,10.0059064,53.5530719
16640,10.0045531,53.5530801
28148,10.0059747,53.5530851
28144,10.0061623,53.5531252
8547,10.0055587,53.5531374
15096,10.005836,53.5531394
28147,10.0062604,53.5531448
15097,10.0058316,53.5531471
15107,10.006067,53.5531525
15098,10.005828,53.5531536
15109,10.0073031,53.5531897
15110,10.0072979,53.5531986
17866,10.0088793,53.5531999
28145,10.007305,53.5532067
15111,10.00729,53.553213
28149,10.0074092,53.5532219
28153,10.0066403,53.5532254
28169,10.0074161,53.5532313
13361,10.0088968,53.5532393
28163,10.0067403,53.5532464
608,10.0047453,53.5531539
15108,10.006084,53.5531559
15099,10.0058245,53.5531598
28152,10.0057449,53.5531621
28143,10.005704,53.5531634
28154,10.0057177,53.5531661
18651,10.0032153,53.5531829
28159,10.0059336,53.5532022
28150,10.0057824,53.5533211
28160,10.0061988,53.553331
28151,10.0069268,53.5532813
28141,10.007001,53.5532968
15112,10.0071434,53.5533226
15113,10.00716,53.5533261
28142,10.00725,53.5533354
28167,10.0073699,53.5533461
15114,10.0070624,53.5533515
15115,10.0070771,53.5533545
1384,10.0088483,53.5533759
28158,10.0069157,53.5534161
19703,10.0030054,53.5533335
28164,10.0056268,53.5533787
8548,10.0055761,53.5533822
3120,10.0031719,53.5534455
14146,10.0058496,53.5534462
12603,10.006091,53.5534513
28168,10.0063493,53.5534683
14147,10.0057503,53.5534691
605,10.0052633,53.5534919
28138,10.0062154,53.5535046
3631,10.0026926,53.5531444
21014,10.0020538,53.5531868
21010,10.0022054,53.5532766
27798,10.0022384,53.5532932
21009,10.0023035,53.5533033
13351,10.0025292,53.5533066
6047,10.00217,53.553508
24497,10.0021183,53.5535713
11242,10.002529,53.5536584
21068,10.0023392,53.5537087
28157,10.0063997,53.5534825
16014,10.0077755,53.5535057
9233,10.0091867,53.5535128
15128,10.0065499,53.5535139
37462,10.0073278,53.5535516
2677,10.0088008,53.5535609
28172,10.0069825,53.5535627
28135,10.006525,53.5535682
28162,10.0073399,53.5535889
28136,10.0064316,53.5535891
15226,10.0063022,53.5535325
14145,10.0058977,53.5535331
15914,10.0047757,53.5535349
28140,10.0057214,53.5535565
28139,10.0061667,53.5535624
28137,10.0062705,53.5535859
14148,10.0059142,53.5536062
21465,10.0060601,53.5536301
21466,10.0062022,53.5536533
28663,10.0035839,53.5536697
28161,10.0069748,53.5536073
28166,10.0073837,53.5536127
28134,10.0065375,53.5536497
3145,10.0077475,53.5536526
7746,10.007277,53.5536529
9234,10.0072443,53.5536549
28146,10.0072571,53.5536582
15116,10.0072399,53.553661
28155,10.0073599,53.5536623
15117,10.0072512,53.5536635
15118,10.0072681,53.5536704
15119,10.0072654,53.5536765
12602,10.0063717,53.5536786
15120,10.0072599,53.5536843
15121,10.0072552,53.5536925
28171,10.0069433,53.5536968
15122,10.0071982,53.5537003
15123,10.0072497,53.5537019
15124,10.0072158,53.5537044
3226,10.00789,53.5537058
19519,9.9930544,53.5527252
19520,9.9930344,53.5527402
19521,9.9930248,53.5527473
2394,9.992942,53.5528295
28129,9.9931873,53.5528643
28128,9.9932139,53.5528784
27230,9.9942052,53.5528907
36605,9.9937391,53.5529443
36604,9.9937646,53.552959
18400,9.9924544,53.5529659
2409,9.9937604,53.5529768
25157,9.9932932,53.5530729
27229,9.9938853,53.5530983
36606,9.9930491,53.5532018
36609,9.992907,53.5532034
36607,9.9928409,53.5532502
27228,9.9935628,53.5533078
36608,9.9927266,53.5533114
12646,9.9925423,53.5534866
27227,9.9932396,53.5535142
23862,9.9923431,53.5530368
9046,9.9903378,53.5530748
28186,9.9921298,53.5531333
6168,9.9919024,53.5533681
12307,9.9902515,53.5533819
2533,9.991766,53.5533931
12309,9.9904563,53.5534528
12310,9.9905402,53.5534843
12306,9.9906598,53.5535544
12308,9.9907861,53.5536039
12113,9.9868425,53.5530881
22269,9.9869627,53.5531091
17792,9.9875297,53.5532611
12475,9.987034,53.5533163
12114,9.9870867,53.5534736
27750,9.9874101,53.5535454
12477,9.9871359,53.553584
10280,9.9874093,53.5535916
12468,9.9871654,53.5536828
12476,9.9874489,53.5537278
12311,9.9890711,53.552902
34583,9.9890045,53.552918
12622,9.9891262,53.5531039
20227,9.9880877,53.5531154
12226,9.9893195,53.5536593
12227,9.9892846,53.553688
9059,9.9895538,53.5537346
9342,9.9893303,53.5538414
1482,9.9893103,53.5538582
12229,9.9893858,53.5539291
2532,9.9914012,53.5536055
16318,9.9908722,53.5536398
22265,9.9908348,53.554078
12274,9.9906604,53.5541035
20134,9.9906701,53.5541336
9344,9.9907285,53.5542134
12275,9.9905312,53.5542733
1382,9.9914324,53.5543188
34961,9.9911595,53.5543439
27224,9.9919441,53.5543654
12473,9.9871895,53.5537529
12118,9.9875142,53.5538393
12117,9.987253,53.553962
21447,9.9872989,53.5540379
28577,9.9867677,53.5541398
12243,9.9875785,53.554166
9343,9.9875298,53.5541812
12247,9.9877984,53.5541819
10279,9.9869454,53.5542418
12250,9.9878756,53.5542981
23757,9.9891842,53.5540153
12249,9.9888387,53.5540466
16290,9.989439,53.554099
12242,9.9880012,53.5541604
12221,9.9891338,53.5541772
12228,9.9894833,53.5542231
12244,9.98809,53.5542813
12245,9.9880283,53.5542853
20232,9.988086,53.5543113
16439,9.9894716,53.5543439
27537,9.9903686,53.5543813
22266,9.9903359,53.5544028
2423,9.991344,53.554448
34580,9.9902088,53.5544491
12271,9.9900383,53.5545495
27223,9.9916497,53.554557
1399,9.9901109,53.5546036
12238,9.9906304,53.5546339
35014,9.9898834,53.5546594
28940,9.9898472,53.5546813
10283,9.9867576,53.5543082
12246,9.9876409,53.5543395
12626,9.9876697,53.5544022
12471,9.9877222,53.5544423
12470,9.9879282,53.5545505
12474,9.987453,53.5545543
5609,9.986851,53.5546437
28520,9.987962,53.554714
27777,9.9879422,53.554715
12112,9.9879321,53.5547652
2467,10.004553,53.553676
17739,10.0036503,53.5536971
25250,10.006368,53.5537049
28296,10.0033715,53.5537786
19702,10.0029675,53.5538091
28297,10.0032062,53.5538398
28299,10.0047086,53.5538631
606,10.003106,53.5539364
20000,10.0046601,53.5539372
25251,10.0061172,53.5539424
15125,10.0072312,53.5537072
13012,10.0081308,53.5537246
28170,10.006919,53.553744
25249,10.0067028,53.5537524
3590,10.0087824,53.5537592
13267,10.0076192,53.5538073
23659,10.0074037,53.5538191
17215,10.0064109,53.5540413
28302,10.0076588,53.5540887
28303,10.007562,53.5540929
21008,10.001863,53.5537121
21007,10.0017269,53.5537603
28435,10.0027588,53.5537604
19700,10.002843,53.5537878
24283,10.0021668,53.5538224
7056,10.0012047,53.5539107
19701,10.0013299,53.5540201
6943,10.001775,53.5540375
2976,10.0028315,53.5541662
5383,10.0026842,53.5545722
28298,10.0046531,53.553952
25252,10.0058698,53.5541442
5382,10.0034701,53.5541783
17216,10.0062139,53.5542163
28556,10.0034266,53.5543255
17217,10.0056157,53.5543448
12177,10.0042472,53.5543915
5381,10.0039724,53.5543983
5380,10.0043385,53.5544497
3074,10.005647,53.5544561
13013,10.008473,53.5541152
28300,10.0075591,53.5541227
23577,10.0073482,53.554139
19171,10.0075302,53.5542176
19172,10.0075275,53.5542285
28301,10.0079393,53.5542344
19173,10.0075243,53.5542413
931,10.0084501,53.5542664
28304,10.0079151,53.5542867
28305,10.0079131,53.5542961
3864,10.0084621,53.5543186
3868,10.0084611,53.5543219
28306,10.0078955,53.5544236
17864,10.008576,53.5544245
8738,10.0071345,53.5544475
11444,10.0069884,53.5544781
3063,10.0080558,53.5544823
578,10.0070813,53.5545023
36122,10.0073326,53.5545375
927,10.008005,53.554584
9327,10.0078021,53.5545894
2930,10.0085421,53.5546131
17426,10.0084813,53.5546544
2439,10.0084662,53.5546953
4948,10.0094485,53.5547349
4949,10.009448,53.5547361
4947,10.0094469,53.5547378
3064,10.0078985,53.554757
22750,10.0075424,53.5547934
17865,10.0084204,53.5547941
18886,10.000626,53.5546896
24394,10.0012487,53.5547262
21413,10.0008119,53.5547869
18887,10.0008995,53.5548474
30745,10.0009194,53.5548594
607,10.0016564,53.5549532
2977,10.0013004,53.5550751
2978,10.0010643,53.5551962
16339,10.0007056,53.5552626
3257,10.0028498,53.5553461
3880,10.007289,53.5549735
17557,10.00722,53.5550412
12823,10.0074068,53.5550626
12824,10.0075141,53.5550674
26160,10.0069316,53.5550736
6076,10.00842,53.5550844
6073,10.008509,53.5551398
2411,10.0081877,53.5551998
8566,10.0081222,53.5552138
6075,10.0086116,53.5552616
13891,10.008429,53.5552762
932,10.0084781,53.5552926
2516,10.00876,53.555332
1354,10.0088494,53.5553859
874,10.0092133,53.5555458
28181,10.0090908,53.5555685
1609,10.0082145,53.555646
1558,10.0093744,53.5556725
14014,10.0092978,53.5557053
7401,10.0074425,53.5557105
12254,9.9891494,53.5544399
4408,9.9892371,53.5544697
12253,9.9891199,53.55451
12469,9.9880199,53.5545945
21913,9.9891144,53.5546189
12255,9.9893226,53.5546731
19360,9.9882678,53.5547116
12252,9.9893098,53.5547167
4409,9.9890973,53.5547399
12272,9.9897125,53.5547446
13072,9.9883706,53.5547637
12251,9.9892883,53.5547667
12264,9.9888767,53.5547742
12267,9.9892388,53.554846
12258,9.9886917,53.5548623
12256,9.9892168,53.5548744
16440,9.9889057,53.5549016
12273,9.9894476,53.5549453
22267,9.9894439,53.5549582
27748,9.9882694,53.5550135
547,9.9913711,53.5548083
12239,9.9902361,53.5548092
2961,9.9906225,53.5548427
2960,9.9906225,53.5548427
12268,9.9908069,53.5548869
25832,9.9901024,53.554889
37262,9.9900173,53.5548924
32854,9.9914405,53.5548945
12233,9.9905714,53.5549574
2525,9.9913836,53.5549978
25833,9.9899285,53.5550015
9347,9.9909982,53.5550347
27846,9.9899464,53.5550387
30510,9.9905618,53.5551104
13587,9.9911376,53.5551582
37168,9.9905096,53.5551958
13585,9.9912821,53.5552983
12293,9.9908662,53.5553804
23905,9.9913765,53.5553809
12294,9.9904595,53.5554103
33700,9.9927188,53.5535608
27226,9.9929231,53.5537213
27225,9.9926092,53.5539277
36058,9.9928625,53.5567
9346,9.992546,53.5567651
36059,9.9929611,53.5568971
429,9.9924733,53.556974
12269,9.9937818,53.5569809
2408,9.9937191,53.556988
2407,9.9935892,53.5569939
25769,9.9897721,53.5551002
1808,9.988493,53.5551471
2526,9.9896726,53.5551584
27749,9.9881246,53.5551793
27747,9.9881601,53.5552414
27746,9.9883895,53.5552533
4410,9.9883454,53.5553186
12257,9.9889255,53.5554304
19390,9.988397,53.555553
12145,9.9884402,53.5555729
25852,9.9879644,53.5549948
21699,9.987889,53.5550962
14776,9.9878771,53.5551878
9062,9.9876694,53.5554464
12109,9.987288,53.5554579
28429,9.9874856,53.555595
19234,9.9874437,53.5556407
19235,9.9874281,53.5556427
2957,9.9877574,53.5557454
4411,9.9878797,53.5558303
23556,9.991448,53.5554563
16265,9.9915198,53.5555409
16663,9.9904129,53.5556558
648,9.9907465,53.5556952
475,9.9916858,53.5557185
32553,9.9907395,53.555734
35226,9.9904021,53.5557493
10289,9.9905692,53.5558048
10290,9.9905697,53.5558116
12295,9.9903575,53.5558182
28518,9.988463,53.5555963
5692,9.9882824,53.5556047
5693,9.9882824,53.5556047
25831,9.9884993,53.5556274
31571,9.9890834,53.5556357
12110,9.9880307,53.5557221
25834,9.9880227,53.5558089
9524,9.9880476,53.5559775
12111,9.9881058,53.556079
28288,9.9881292,53.5561564
12292,9.990332,53.5558876
35892,9.9922271,53.5559109
12230,9.9903192,53.5559261
20191,9.9899312,53.5560068
13586,9.9919688,53.5560074
20192,9.9898501,53.5561344
2523,9.9902787,53.5561354
2589,9.9901341,53.5562459
5374,9.9905905,53.5562494
7050,9.9909283,53.5562793
32880,9.9745312,53.5544821
32886,9.9745784,53.55449
30260,9.9747912,53.5544935
36555,9.9738891,53.554521
27124,9.9738765,53.5545361
32887,9.9745962,53.5545413
27125,9.9738414,53.5545695
32881,9.9746853,53.5545705
32885,9.9748575,53.5545922
27126,9.9738496,53.554604
23184,9.9688482,53.5543571
23664,9.9689931,53.5545459
23663,9.9690494,53.5546486
3817,9.9692176,53.554789
33681,9.9696288,53.5548619
24677,9.9696033,53.5548728
24676,9.9695103,53.5549025
33680,9.9694675,53.554914
21026,9.9694705,53.5549284
33679,9.9693787,53.5549416
20608,9.9669788,53.5555757
18133,9.9649375,53.5558065
18134,9.9673625,53.5561373
18607,9.9674249,53.5562268
16051,9.966844,53.55625
16624,9.9665525,53.5562827
24151,9.9671227,53.5563118
16626,9.9672476,53.5563238
2046,9.9680793,53.5563329
16625,9.9671214,53.5564159
26554,9.9695684,53.5549924
14603,9.9708824,53.5556958
34470,9.9698943,53.5563008
8697,9.9704241,53.5565464
9430,9.9698039,53.5566607
16141,9.9685522,53.5569781
17503,9.9685529,53.5569959
19315,9.9685538,53.5570185
17498,9.9685422,53.5570495
17499,9.9682992,53.5571138
32882,9.9747769,53.5546091
36231,9.9745171,53.5546801
21639,9.9745848,53.5546897
36233,9.9746072,53.5547133
14602,9.9724751,53.5548968
1459,9.9748728,53.556689
20601,9.9723072,53.5572197
20600,9.972618,53.5573538
19417,9.9723484,53.5574873
11037,9.97261,53.5577422
18608,9.9677277,53.5566887
29635,9.9672957,53.5566919
16414,9.9663586,53.5567063
16411,9.9668228,53.5567352
20130,9.9669329,53.556741
29583,9.9663077,53.5567637
29581,9.9660344,53.5567742
29582,9.9660346,53.5567965
19023,9.9665188,53.5568272
16409,9.9660757,53.5568782
18027,9.9750604,53.5567561
20309,9.9773905,53.5569482
20310,9.9774089,53.5569674
3525,9.9768402,53.5570103
22610,9.9751479,53.5570164
22636,9.9755537,53.5571368
29064,9.9758614,53.5572666
11025,9.9752464,53.5574273
11008,9.9752464,53.557432
11056,9.9752463,53.5574367
34492,9.9686362,53.5572022
831,9.9684508,53.557205
22885,9.9720179,53.5572563
20777,9.9716937,53.557296
22351,9.9715177,53.5573154
26360,9.9693135,53.5574012
23131,9.9709395,53.5574059
17894,9.9703757,53.5574472
1780,9.9686395,53.5574609
15359,9.9699334,53.5574736
19316,9.9679837,53.5574591
22729,9.9662757,53.5574633
34495,9.9671296,53.5574679
34494,9.9670484,53.5575011
866,9.9676474,53.5575054
22733,9.9664201,53.5575143
34493,9.9672945,53.5575212
10393,9.9669964,53.5577524
23358,9.9679993,53.5577979
2894,9.9679053,53.5578764
22884,9.9698748,53.5574794
17497,9.9692103,53.557494
17496,9.9691164,53.5574988
33733,9.9681947,53.5575377
32757,9.9682256,53.5576619
29813,9.9701944,53.5578712
8188,9.969229,53.5580462
23363,9.9680942,53.5580641
22391,9.9708612,53.558065
35176,9.9691219,53.5580752
12168,9.9856464,53.5527057
22737,9.9859348,53.5527392
12472,9.9867208,53.5527458
10285,9.9854712,53.5528429
26285,9.9859532,53.5529285
10296,9.9853703,53.5531956
17791,9.9853839,53.5539351
4406,9.9854264,53.554
17790,9.9861135,53.5540116
17232,9.98668,53.5543425
10270,9.982901,53.5532993
10272,9.9828773,53.5532993
10264,9.982829,53.5532994
10259,9.9828534,53.5532995
13568,9.9829216,53.5534179
17012,9.982776,53.5535154
28131,9.9824456,53.5537418
17014,9.9823656,53.5538071
4404,9.9825854,53.553822
12453,9.9822219,53.5547219
9340,9.9839613,53.55427
16323,9.9845661,53.554274
10284,9.9847703,53.5543241
10303,9.9846645,53.5544736
10305,9.984666,53.5545004
22413,9.9845442,53.5547167
12382,9.9840088,53.5548126
17789,9.9845417,53.5548545
32905,9.9843589,53.5549938
19064,9.9839951,53.5550961
10278,9.986714,53.5544259
17230,9.9866258,53.5544823
12627,9.9866068,53.5545374
971,9.9861813,53.5545585
12623,9.9865844,53.5545882
12624,9.9865663,53.5546396
12625,9.9865481,53.5546929
12104,9.9859312,53.5547132
19367,9.9863871,53.5550165
19366,9.9863871,53.5551855
15998,9.9825407,53.5547506
5679,9.9827949,53.5548356
24905,9.9826627,53.5554719
17943,9.9821522,53.5554737
12102,9.9822657,53.5554776
13604,9.9824167,53.5554896
28504,9.9822283,53.5555078
22792,9.9831401,53.5555213
32020,9.9820775,53.555728
32021,9.9832592,53.5557368
23018,9.9840035,53.5551289
19065,9.9840514,53.5552977
11970,9.9839197,53.555512
12103,9.9850183,53.5555267
17929,9.98486,53.5555283
27256,9.9841023,53.5555521
32904,9.9852195,53.555589
23275,9.9849063,53.5558232
23235,9.9848281,53.5558368
23236,9.9849702,53.5558432
23871,9.9863664,53.5552629
19368,9.9863845,53.5553193
5691,9.9857183,53.5554853
13992,9.9860723,53.5554909
18060,9.9859462,53.5554949
5319,9.9862965,53.5555052
5690,9.9853736,53.555506
32902,9.9867151,53.5555588
2958,9.986323,53.5558019
28972,9.986183,53.5558399
23237,9.9849112,53.5558814
17603,9.9843317,53.5560485
15445,9.9838993,53.556147
22290,9.9837561,53.5562573
15440,9.9853251,53.5565348
25118,9.9844681,53.5567067
3519,9.985224,53.5568144
3343,9.984574,53.5575295
27061,9.9843414,53.5575674
28993,9.9847674,53.557663
34980,9.9860236,53.5558559
31723,9.9865891,53.558558
31667,9.9856163,53.5586904
31666,9.9856646,53.5586971
31665,9.9857129,53.5586998
31668,9.9860436,53.5587998
1653,9.985543,53.5588883
31722,9.9860814,53.5594136
28645,9.9865813,53.5594528
28644,9.9865495,53.5594638
12101,9.9829942,53.5558283
21498,9.982081,53.5559948
22289,9.9835674,53.5560528
13417,9.9823198,53.5561313
13416,9.9826036,53.5562938
12166,9.9835893,53.5564415
16351,9.9828442,53.5568367
16352,9.9827193,53.5569502
26980,9.9829341,53.5578832
34575,9.9821051,53.5601406
11036,9.9752463,53.5574414
11013,9.9752462,53.5574462
29063,9.975597,53.5574736
32867,9.9771812,53.5574911
16733,9.9752402,53.5575138
16734,9.9752241,53.5575879
24672,9.9752366,53.5576683
35175,9.9756067,53.557821
17352,9.975836,53.557979
16735,9.9751884,53.5581898
11014,9.9726107,53.5577483
11028,9.9726114,53.5577543
22883,9.9724158,53.5577826
37685,9.9727224,53.5578929
18755,9.9724632,53.5578991
36221,9.9744661,53.5579942
14713,9.9736048,53.5581214
32475,9.9749629,53.5582989
35224,9.9721049,53.5583025
32732,9.9728194,53.5583062
23362,9.9681357,53.5581698
4422,9.9695972,53.5581734
4426,9.9697133,53.5581743
4424,9.9696625,53.5581751
4425,9.9697162,53.5581842
4423,9.9696654,53.5581842
4421,9.9695994,53.5581859
25776,9.9702234,53.5581968
20162,9.9705447,53.5582079
29825,9.9704063,53.558208
23359,9.9680268,53.5578858
865,9.9674188,53.5579557
23360,9.9680563,53.5579627
19659,9.9669701,53.5579816
9286,9.9679333,53.5581388
36275,9.9669546,53.5581906
12044,9.9678649,53.5582994
16646,9.9671957,53.5583719
19663,9.9669189,53.5584653
14618,9.9675098,53.5585666
22352,9.9707514,53.5582209
14820,9.9711808,53.5582287
4417,9.9697401,53.5582378
4416,9.9696878,53.5582385
4427,9.9703067,53.5582445
17887,9.9709184,53.5582474
4419,9.9697393,53.5582475
4420,9.9696869,53.5582478
4415,9.9696861,53.5582571
4418,9.9697386,53.5582571
16261,9.974516,53.5583089
32477,9.9748499,53.5583142
32473,9.9747654,53.5583169
27965,9.9739864,53.5583203
27964,9.9734346,53.5583224
16669,9.9725343,53.5583311
21283,9.9728406,53.5583395
29648,9.9729155,53.5583509
20160,9.9730536,53.5583746
11003,9.9743577,53.5583863
23361,9.9681779,53.5582834
19658,9.9702432,53.5583121
36227,9.9694692,53.5583268
9285,9.9693796,53.558327
36226,9.9696913,53.5583571
22055,9.9699232,53.5583781
36228,9.9703059,53.5583789
11015,9.9718867,53.5583932
36225,9.9714298,53.5584372
8352,9.971755,53.5584529
20163,9.9730104,53.5583883
11049,9.9743596,53.5583919
10825,9.974274,53.5584897
20161,9.9744954,53.5584907
18050,9.9744429,53.5585001
16670,9.9725691,53.5585028
16668,9.9741156,53.5585071
27382,9.9723079,53.5585101
32476,9.9737564,53.5585163
32474,9.9736311,53.5585163
10394,9.9751598,53.5582952
2456,9.9753919,53.5585052
829,9.9751236,53.5585523
16736,9.9752068,53.5586839
17613,9.975196,53.5587701
19721,9.9756721,53.5588563
25775,9.9752018,53.558861
16737,9.9751944,53.5589155
20413,9.9759886,53.5589264
20414,9.9759584,53.5589353
32478,9.9731021,53.5585247
24761,9.9734901,53.5585305
8711,9.9726892,53.5586335
15994,9.9746437,53.5590588
3752,9.9730346,53.5592512
11023,9.9729946,53.5592694
30905,9.9728155,53.5593064
17156,9.9747324,53.5593145
24871,9.9731523,53.559446
24872,9.9731409,53.5595417
23405,9.979356,53.5567794
23406,9.9793807,53.5567975
23407,9.9794087,53.5568161
469,9.9781483,53.5568267
23408,9.9794398,53.5568378
33682,9.9779467,53.556997
29218,9.9787078,53.5574941
13045,9.9784635,53.5583598
13046,9.9784553,53.5583645
13048,9.9784743,53.5583655
23401,9.9797525,53.5568739
23402,9.9795202,53.5569025
16118,9.9798357,53.5570012
16264,9.9799624,53.5570034
16119,9.9798927,53.557043
23400,9.9799749,53.5570615
23399,9.98011,53.5571198
23414,9.9807195,53.5571766
19919,9.980231,53.557283
32901,9.9806646,53.56054
23396,9.9809532,53.5580372
23397,9.9808989,53.5580459
13049,9.9810298,53.5586125
3527,9.9817648,53.5586314
11161,9.9815545,53.5586584
16499,9.9813807,53.55975
13333,9.9818107,53.5598145
421,9.9819776,53.5601091
33248,9.9818567,53.5604608
33247,9.9818139,53.5604763
13047,9.9784661,53.5583713
28242,9.9792249,53.5618524
28241,9.9791913,53.5618853
28240,9.9786216,53.562033
28239,9.9784598,53.562071
28238,9.9780752,53.5621521
28237,9.9780224,53.5621638
28236,9.9779459,53.5621797
31458,9.9785525,53.5622492
28235,9.9776523,53.5622749
33249,9.9817736,53.5604936
33262,9.9817506,53.5605039
33250,9.9817363,53.5605164
33251,9.9817053,53.5605433
