detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
208.31A,43349.99652777778,256.25118055555555,0.05249722222222222,1.0,,0.141506862578116,0.10999931250595,1.0,248.0,15.434573061399,47.07073645847951
208.32A,43349.99652777778,254.8214236111111,0.051783333333333334,1.0,,0.142606569016268,0.110534497389025,1.0,249.0,15.4346131152088,47.0707367738059
306.11,43349.99652777778,350.425,0.05524756944444444,1.0,,0.466176503864717,0.12408201722405501,1.0,227.0,15.4143708984444,47.0846010842496
306.11A,43349.99652777778,417.35888888888894,0.06318263888888889,1.0,,0.44442257434548893,0.310008568678007,1.0,224.0,15.414513554521,47.08465165672009
306.12,43538.54985955056,422.27180477528094,0.06486025280898877,1.0,,0.465674599535148,0.12293209220676798,1.0,226.0,15.414411473469801,47.08461544764009
306.12A,43325.796244784426,362.56011821974965,0.04399652294853964,1.0,,0.443836128088855,0.310830013640345,1.0,225.0,15.4144738705689,47.084636706862206
306.13,43349.99652777778,98.93930555555556,0.024758333333333334,1.0,,0.09732922036357398,0.034250109029899,1.0,228.0,15.414998775884198,47.0839176675538
306.14,43349.99652777778,158.15465277777778,0.06261145833333333,1.0,,0.095495690316199,0.034240749674907,1.0,229.0,15.414963089968998,47.083905493519
306.21,43187.76241134752,439.92230496453897,0.07323900709219858,1.0,,0.210893727890445,0.100384315569356,1.0,4.0,15.4166961641476,47.0841349616581
306.22,43349.99652777778,178.9767013888889,0.025957986111111112,1.0,,0.210258595669547,0.100505691607156,1.0,5.0,15.4167238535567,47.0841113694995
306.23,43595.771962616825,134.68590654205607,0.06635738317757009,1.0,,0.072479102950911,0.031003959243497,1.0,230.0,15.4160024915677,47.0837134778405
306.24,43589.668300037694,106.74127402940067,0.05862909913305692,1.0,,0.21025859566954702,0.030165519386739996,1.0,5.0,15.4159776199805,47.0837358583429
306.34,43349.99652777778,103.699375,0.03436458333333333,1.0,,0.068945162549641,0.031651393110025,1.0,220.0,15.4155829787999,47.08293668365221
306.35,43349.99652777778,366.20416666666665,0.0856204861111111,1.0,,0.329511203258388,0.085596942750686,1.0,219.0,15.4156613707306,47.08247609925281
306.36,43349.99652777778,332.5935763888889,0.07543055555555556,1.0,,0.327808987934722,0.083786952322238,1.0,218.0,15.41560710877,47.0824815054044
306.41,43349.99652777778,215.0001041666667,0.04647013888888889,1.0,,0.142765084468958,0.061319790706889,1.0,223.0,15.4143062898715,47.0832394256972
306.42,43349.99652777778,286.8721180555555,0.06488958333333333,1.0,,0.142375973671818,0.06144845336427,1.0,222.0,15.414309033545598,47.083268013448496
306.43,43349.99652777778,106.00791666666666,0.03108784722222222,1.0,,0.04537595882477201,0.033029653359042,1.0,221.0,15.4146745114563,47.08329158136951
308.14A,43349.99652777778,312.8669097222222,0.04987881944444445,1.0,,0.506533905565547,0.4753377781128089,1.0,216.0,15.417320984159899,47.0761895622397
308.15A,43349.99652777778,332.665625,0.04215,1.0,,0.505769804551769,0.4752468211749781,1.0,217.0,15.4173630495199,47.0761979440413
361.22,43397.593173110414,342.9131313131313,0.07518773946360154,1.0,,0.205490471180865,0.040488745737887,1.0,6.0,15.418569289099802,47.0851213350397
361.23,43349.99652777778,298.5336805555556,0.08072916666666667,1.0,,0.204310031724508,0.039383271072048,1.0,7.0,15.4185994120567,47.0850918269804
361.31,43349.99652777778,170.7321875,0.04887048611111112,1.0,,0.153118875585318,0.041707644464346,1.0,15.0,15.4184954134471,47.0843508286368
361.41,43349.99652777778,387.65746527777776,0.1364607638888889,1.0,,0.200245683773027,0.041987899191252,1.0,1.0,15.4174749002879,47.084429514997204
361.42,43349.99652777778,305.71711805555555,0.10606006944444443,1.0,,0.202418465441284,0.03882717573716,1.0,0.0,15.417448382577502,47.0844519113955
362.11,43316.80236604036,244.1393876130828,0.07667780097425192,1.0,,0.255694973919643,0.036336646601396,1.0,8.0,15.4201039386601,47.086383531823
362.21,43349.99652777778,328.0576041666667,0.08285625,1.0,,0.11520450096230499,0.039260602200257,1.0,9.0,15.421259613614799,47.0862412345003
362.22,43349.99652777778,238.60086805555557,0.05579375,1.0,,0.115442132929427,0.038983441343616,1.0,10.0,15.421281175152398,47.086215442473296
362.41,44351.20021881838,368.2653537563822,0.10182786287381473,1.0,,0.198089772868856,0.039419407107084,1.0,2.0,15.420007165474201,47.0856360741067
362.42,45204.98761726079,389.7046153846154,0.08126228893058161,1.0,,0.199427305322934,0.041106401191137,1.0,3.0,15.419981380737198,47.0856618321118
363.21A,43349.99652777778,204.695625,0.011721180555555554,1.0,,0.809667366070996,0.697733422693591,1.0,235.0,15.423850821679398,47.08696648575601
363.22,43630.13101983003,405.4155807365439,0.05806055240793201,1.0,,0.810302642302859,0.100862874834153,1.0,232.0,15.4237765111812,47.0870785039473
363.22A,43349.99652777778,333.04253472222223,0.029273958333333332,1.0,,0.8163510504198389,0.704410816400254,1.0,234.0,15.4238325992757,47.08699376116439
363.23,43343.17124001389,304.6913511635985,0.0403143452587704,1.0,,0.8122365097135961,0.10044860032910098,1.0,233.0,15.423796079968302,47.0870500492262
363.24,43338.99548140424,149.89662843239483,0.06614077163712201,1.0,,0.057506269022428,0.045414685269613994,1.0,231.0,15.4231415573143,47.08683143855641
363.31,43349.99652777778,68.52833333333334,0.010390625,1.0,,0.400047170656359,0.060970006362471,1.0,11.0,15.422853321462602,47.0859230632392
364.11,43312.444367176635,129.07753824756605,0.038229137691237834,1.0,,0.20912097845938804,0.03375800488325,1.0,13.0,15.426272976864801,47.088460223059
364.12,43349.99652777778,47.520833333333336,0.009316666666666668,1.0,,0.21120672840287696,0.033796049836939,1.0,12.0,15.4263111504077,47.0884666276895
364.31,43349.99652777778,49.15,0.011173958333333333,1.0,,0.253025018574191,0.052719732680260006,1.0,14.0,15.427320626007,47.087486290209
364.32,43349.99652777778,42.141666666666666,0.009569791666666667,1.0,,0.079573810279798,0.047778826616661,1.0,238.0,15.427295493171801,47.0874634303831
364.41,43349.99652777778,156.50416666666666,0.03418020833333334,1.0,,0.167829561506534,0.109960691228549,1.0,236.0,15.425215160311,47.0873190434833
364.42,43349.99652777778,109.29583333333333,0.030161458333333332,1.0,,0.082395458027754,0.072592877049307,1.0,237.0,15.4260449098677,47.0875406549166
364.43,43349.99652777778,66.86666666666666,0.012627083333333334,1.0,,0.167829561506534,0.042726660901263,1.0,236.0,15.426024064980798,47.0875657645058
365.12,43349.99652777778,175.29583333333332,0.023508333333333332,1.0,,0.809667366070996,0.096807921151498,1.0,235.0,15.4312016578988,47.0888608051878
365.13,43349.99652777778,275.75,0.039085416666666664,1.0,,0.8163510504198389,0.10200577680937,1.0,234.0,15.431198751736503,47.0888890771014
365.14,43349.99652777778,231.21666666666667,0.03943229166666667,1.0,,0.809667366070996,0.031866312540817,1.0,235.0,15.4320552518207,47.0888615634152
365.15,43349.99652777778,79.3875,0.012608333333333333,1.0,,0.8163510504198389,0.036940448891476,1.0,234.0,15.432053006253097,47.0888912950672
365.16,43349.99652777778,146.92916666666667,0.026960416666666667,1.0,,0.8163510504198389,0.036702494955387,1.0,234.0,15.4320560274689,47.0889186891019
365.20,43349.99652777778,251.1375,0.050525,1.0,,0.069575809342064,0.040114814156919,1.0,239.0,15.432097149507598,47.0894586636385
365.21,43349.99652777778,179.925,0.03766666666666667,1.0,,0.350582427278886,0.043699650145871,1.0,241.0,15.432127141523099,47.0894768347497
365.22,43349.99652777778,247.97916666666666,0.05902083333333333,1.0,,0.350644984433775,0.043608763421315,1.0,240.0,15.4321578155487,47.0894945524879
365.23,43349.99652777778,291.6666666666667,0.05453645833333333,1.0,,0.320323239923898,0.040164861851585,1.0,17.0,15.433293769451401,47.0887737564343
365.24,43349.99652777778,217.63333333333333,0.036178125,1.0,,0.322479459069181,0.041195607074575,1.0,16.0,15.433264415263498,47.0887580553029
366.32,43349.99652777778,49.18333333333333,0.012344791666666665,1.0,,0.41322144052937504,0.027296660065227997,1.0,18.0,15.436479117198799,47.08670485347069
401.11,43349.99652777778,266.2185763888889,0.07788576388888889,1.0,,0.10531532268551301,0.037028639190881,1.0,138.0,15.418238995955498,47.07366476506161
401.12,43349.99652777778,328.4495138888889,0.07074201388888889,1.0,,0.106715898436956,0.038214624504793,1.0,137.0,15.4182738804421,47.0736753359507
401.21,43349.99652777778,152.91604166666667,0.17610347222222222,1.0,,0.107326750946609,0.02696598249762,1.0,136.0,15.4192108019228,47.0733206344308
401.22,43349.99652777778,132.3632638888889,0.1318888888888889,1.0,,0.10843001206324199,0.027470781567101,1.0,135.0,15.4192217466478,47.0732975561043
401.31,43349.99652777778,0.0,0.0010416666666666667,1.0,,0.121709995740176,0.04176502964218,1.0,215.0,15.4188749608078,47.0726982874135
401.32,43349.99652777778,0.0,0.0010416666666666667,1.0,,0.188906819414097,0.041856827574965,1.0,214.0,15.4188426906074,47.0726919959226
401.33,43349.99652777778,0.0,0.0010416666666666667,1.0,,0.187322940291197,0.041708250202967,1.0,213.0,15.418807495444,47.0726846753415
402.11,43349.99652777778,146.49944444444446,0.023086805555555555,1.0,,0.162352341991685,0.049101959002212994,1.0,132.0,15.4189417380614,47.0720384142343
402.12,43349.99652777778,296.21180555555554,0.04493472222222222,1.0,,0.16215687468819,0.04875454598295,1.0,131.0,15.4189747445308,47.072043438789294
402.13,43349.99652777778,388.6204861111111,0.05559340277777778,1.0,,0.162798029348805,0.04936299542248,1.0,130.0,15.4190146562392,47.0720520887889
402.14A,43333.35304347826,480.93293913043476,0.06017217391304348,1.0,,0.188906819414097,0.134068674061277,1.0,214.0,15.4192071,47.07190270000001
402.15A,43349.99652777778,395.3208333333333,0.04522916666666666,1.0,,0.187322940291197,0.133746767495307,1.0,213.0,15.4191567,47.0718926
402.21A,43349.99652777778,113.81625,0.017411458333333334,1.0,,0.22121617955511297,0.0015413138186299998,1.0,134.0,15.419706963177202,47.0713014810188
402.31,43349.99652777778,330.879375,0.04272569444444444,1.0,,0.166678369539314,0.086632553886052,1.0,21.0,15.4196527561616,47.0707970097689
402.32,43349.99652777778,387.22447916666664,0.06258090277777778,1.0,,0.166093599599377,0.040052625028076,1.0,24.0,15.4196162863201,47.0707907676377
402.33,43349.99652777778,189.09940972222225,0.091540625,1.0,,0.08976727329506,0.041097096834747,1.0,211.0,15.419574654257598,47.0707809149243
402.34A,43349.99652777778,379.99590277777776,0.05235416666666667,1.0,,0.165309946580191,0.124754398932399,1.0,23.0,15.419468546954601,47.0707729262141
402.35A,43349.99652777778,464.72006944444445,0.05162708333333334,1.0,,0.165488492796851,0.124287367154853,1.0,22.0,15.4195085394292,47.0707768155868
402.41,43349.99652777778,163.28760416666665,0.03743263888888889,1.0,,0.071009982431772,0.042067503218633,1.0,212.0,15.4185307117108,47.07112359822
402.42,43349.99652777778,93.12458333333333,0.019327430555555556,1.0,,0.297252996051926,0.042020053241488,1.0,19.0,15.4185215965827,47.0711473253033
402.43,43349.99652777778,167.83322916666668,0.050584027777777776,1.0,,0.210045924917754,0.042368268610735,1.0,20.0,15.418512357589798,47.0711781908001
402.45A,43349.99652777778,58.5046875,0.02198020833333333,1.0,,0.304452450295464,0.27387215759915,1.0,133.0,15.4187267702515,47.07126915621821
403.11,43349.99652777778,203.675,0.036696875,1.0,,0.163398777393807,0.060827509872999,1.0,27.0,15.4200694089026,47.06861424892251
403.12,43349.99652777778,237.525,0.037934375,1.0,,0.161650666948121,0.060831594685031,1.0,26.0,15.420111412131,47.0686213249451
403.21,43349.99652777778,108.44513888888889,0.039305208333333334,1.0,,0.051880167193665,0.037563879239074,1.0,28.0,15.4211075989267,47.0680144795897
403.31,43349.99652777778,398.0986111111111,0.07501631944444444,1.0,,0.230298923998719,0.06390256881849,1.0,29.0,15.4206008595562,47.067274059055805
403.32,43366.95304347826,455.4260869565217,0.07371826086956522,1.0,,0.228529482721705,0.06359609264258,1.0,30.0,15.420557005722697,47.0672677114095
404.12,43349.99652777778,394.93333333333334,0.09077291666666666,1.0,,0.231229124020599,0.041558471728248,1.0,31.0,15.4207707066138,47.0661504561763
404.13,43349.99652777778,409.6625,0.07656666666666667,1.0,,0.228120620831481,0.039841635293174,1.0,32.0,15.420724766262898,47.06614254295721
404.21A,43349.99652777778,46.71666666666667,0.008324999999999999,1.0,,0.175952291281501,0.154575347063944,1.0,33.0,15.421640860465601,47.065681754523204
404.32,43349.99652777778,210.45416666666668,0.06272604166666668,1.0,,0.36321760315701407,0.044324023799242,1.0,36.0,15.421374414194101,47.0650897518439
404.33,43349.99652777778,192.86666666666667,0.07390208333333333,1.0,,0.361076735466684,0.043288313282878,1.0,35.0,15.4214173054824,47.0651018627512
405.11,43349.99652777778,158.84166666666667,0.05240416666666667,1.0,,0.3648301710401419,0.048845064622673,1.0,37.0,15.4233354184075,47.0630978417208
405.12,43349.99652777778,171.84166666666667,0.05512083333333333,1.0,,0.36373400640670694,0.049023372508755,1.0,38.0,15.423369669273,47.0631202022147
405.31,43349.99652777778,390.59166666666664,0.104409375,1.0,,0.068523285002997,0.04607394118252899,1.0,209.0,15.4244549807746,47.062198199665204
405.32,43349.99652777778,314.2291666666667,0.08574791666666667,1.0,,0.365412369369161,0.045864307451027,1.0,43.0,15.4244150902212,47.06218660311269
405.33,43349.99652777778,410.1666666666667,0.14612395833333333,1.0,,0.36451017002230707,0.045615375957746,1.0,44.0,15.4243740217232,47.0621749962678
405.34,43349.99652777778,223.9625,0.07663229166666666,1.0,,0.065713045224622,0.04556111778230701,1.0,208.0,15.424338860803601,47.0621626313841
405.41,43349.99652777778,181.00416666666666,0.04177395833333333,1.0,,0.310307164936136,0.085388692205791,1.0,42.0,15.4233692702091,47.062221984522
405.42,43349.99652777778,231.78333333333333,0.04788645833333334,1.0,,0.310307164936136,0.085340823988437,1.0,42.0,15.4233441691412,47.0622419262897
405.43,43349.99652777778,139.48333333333332,0.0336,1.0,,0.308737616345191,0.05224490767316999,1.0,41.0,15.4233190281161,47.0622642847188
405.44,43349.99652777778,87.24583333333334,0.015184375,1.0,,0.308737616345191,0.05207608243492701,1.0,41.0,15.4232939558246,47.0622826156809
406.11,43349.99652777778,212.0625,0.035205208333333335,1.0,,0.235627521451469,0.054681895500816,1.0,71.0,15.4266093114085,47.0576274850678
406.12,43349.99652777778,273.3,0.04586145833333333,1.0,,0.23576045431807302,0.05459734042155899,1.0,72.0,15.4266519728951,47.05763185281361
406.13,43349.99652777778,233.24166666666667,0.06386875,1.0,,0.23560268666356599,0.055309990128015005,1.0,73.0,15.4266901794978,47.0576381982699
406.14,43349.99652777778,171.08333333333334,0.033761458333333334,1.0,,0.095456417753519,0.069356665364773,1.0,207.0,15.426726931847,47.0576435265107
406.21,43349.99652777778,198.66666666666666,0.05671770833333334,1.0,,0.196120554034517,0.048521007604457995,1.0,70.0,15.427854021882903,47.057052239505495
406.22,43349.99652777778,192.0875,0.045462499999999996,1.0,,0.195583681246329,0.048187527199519006,1.0,69.0,15.4278544836279,47.0570250509356
406.31,43349.99652777778,16.804166666666667,0.001928125,1.0,,0.225007691197476,0.04422624011948,1.0,67.0,15.4271755827052,47.0563912338221
406.32,43349.99652777778,242.04166666666666,0.053235416666666674,1.0,,0.22505081859271298,0.044388723749826,1.0,68.0,15.427137341404801,47.0563869013571
422.22,43349.99652777778,80.72003472222222,0.06568680555555556,1.0,,0.32548022032441,0.010503696578224,1.0,25.0,15.420167,47.069612
422.32,43349.99652777778,20.9403125,0.004786805555555555,1.0,,0.051008122452727005,0.032530128909176,1.0,210.0,15.419995,47.069199
501.21,43349.99652777778,41.78145833333333,0.02107326388888889,1.0,,0.049887077667338,0.039073724878864,1.0,242.0,15.4351201183352,47.0780192087796
501.22,43349.99652777778,215.75545138888887,0.1647232638888889,1.0,,0.255809421701064,0.038955944813474,1.0,243.0,15.435146750342598,47.0780014290488
501.23AD,43241.9012345679,206.8593650793651,0.04223104056437389,1.0,,0.252084287249425,0.210535960564942,1.0,245.0,15.4352004693715,47.0779601207937
501.24AD,43349.99652777778,78.72965277777777,0.01215,1.0,,0.253782407720155,0.21269905568813696,1.0,244.0,15.435175744220698,47.0779801553142
501.71,43349.99652777778,112.58291666666666,0.03941597222222222,1.0,,0.11419805224813,0.041541013916097,1.0,262.0,15.4338835064573,47.0769113251268
501.72,43349.99652777778,152.98427083333334,0.07303055555555556,1.0,,0.11419805224813,0.041510209121823,1.0,262.0,15.433847012799598,47.0769028736633
501.73,43349.99652777778,114.2590625,0.035631249999999996,1.0,,0.11419805224813,0.091048180963441,1.0,262.0,15.4340583039554,47.0764826975854
501.74,43349.99652777778,80.1398611111111,0.021515625,1.0,,0.369258293732444,0.040915394219771,1.0,261.0,15.4338058890485,47.076897417049295
501.75,43349.99652777778,267.30319444444444,0.05449201388888889,1.0,,0.369258293732444,0.040379047954652,1.0,261.0,15.4337624657812,47.0768923821607
501.76,43349.99652777778,114.91680555555557,0.015592708333333332,1.0,,0.369258293732444,0.09006760453554,1.0,261.0,15.4339801102624,47.076471372071
501.81,43349.99652777778,154.50843749999999,0.07122708333333334,1.0,,0.098435565588778,0.046472224090702,1.0,258.0,15.432880442442702,47.07716557696399
501.82,43349.99652777778,123.48527777777777,0.03523888888888889,1.0,,0.220849428602438,0.046515803457032,1.0,257.0,15.4328661250032,47.07718899067561
501.83AD,43349.99652777778,392.06184027777783,0.07044756944444444,1.0,,0.196635703112838,0.149489220606539,1.0,255.0,15.4328366983078,47.0772358433305
501.84AD,43349.99652777778,174.65055555555554,0.037889236111111106,1.0,,0.196535080450411,0.149101386110355,1.0,256.0,15.432847529844,47.0772133196254
502.11,43349.99652777778,231.90243055555555,0.05676527777777778,1.0,,0.213955094735805,0.080724405284853,1.0,171.0,15.4387826290291,47.079896521487896
502.12,43349.99652777778,200.98743055555556,0.04937083333333333,1.0,,0.212810082719848,0.080033133034248,1.0,172.0,15.4388234250067,47.07989798262451
502.43A,43349.99652777778,0.0,0.005885416666666666,1.0,,0.08950885606920002,0.069736342705001,1.0,170.0,15.438582980638502,47.07906119948889
504.24A,43349.99652777778,307.59166666666664,0.07335208333333333,1.0,,0.189727550686109,0.186141069499146,1.0,167.0,15.4438432968506,47.077905519458
504.31,43349.99652777778,302.0208333333333,0.17081770833333332,1.0,,0.34315214688167,0.039754809274536,1.0,164.0,15.4439858506043,47.0773959308113
504.32,43349.99652777778,355.0,0.17827500000000002,1.0,,0.340420674636755,0.040285119101337,1.0,165.0,15.4439480965729,47.07738036034069
504.41,43349.99652777778,58.75,0.012373611111111111,1.0,,0.489593505564493,0.038032553018535,1.0,166.0,15.4429606484669,47.0774392393357
504.51,43349.99652777778,279.0083333333333,0.063728125,1.0,,0.337615138955469,0.037081906980853,1.0,168.0,15.4427500385015,47.07794912426111
504.52,43369.294158553545,295.13435326842836,0.08431536856745481,1.0,,0.33440147610407,0.037723102593287,1.0,169.0,15.442760019392802,47.0779748039204
504.53,43349.99652777778,103.68715277777778,0.06544791666666668,1.0,,0.054727904114437995,0.036646361403212,1.0,247.0,15.442774081395601,47.07800549419199
504.54,43349.99652777778,127.9875,0.06487013888888889,1.0,,0.071008552210586,0.062119029385235995,1.0,246.0,15.442299534198698,47.07809165572921
505.12A,43349.99652777778,239.66319444444446,0.03388472222222222,1.0,,0.34315214688167,0.318726686712067,1.0,164.0,15.4458849520463,47.07524874274999
505.13A,43349.99652777778,371.3618402777778,0.04720590277777778,1.0,,0.340420674636755,0.319408621800406,1.0,165.0,15.4458517409441,47.075233363831
505.31A,43349.99652777778,302.87104166666666,0.04773090277777778,1.0,,0.142917977620551,0.13096947171276,1.0,187.0,15.446130517768697,47.07483367716599
505.32A,43349.99652777778,252.1562152777778,0.030307291666666666,1.0,,0.144788955676565,0.131990740450752,1.0,186.0,15.4461494971048,47.07484453421401
506.11,43349.99652777778,263.83701388888886,0.047155555555555555,1.0,,0.142917977620551,0.039973058778036,1.0,187.0,15.4466850575721,47.0741110064008
506.12,43349.99652777778,179.65840277777778,0.030763194444444444,1.0,,0.142917977620551,0.039910631965485,1.0,187.0,15.446720457381,47.0741193688232
506.13,43349.99652777778,213.0626041666667,0.08202152777777778,1.0,,0.144788955676565,0.039941944664543,1.0,186.0,15.446758080837899,47.0741277422073
506.21,43349.99652777778,251.52715277777776,0.27284097222222226,1.0,,0.229607340072533,0.055838683462972,1.0,162.0,15.447879143802,47.073890211717604
