detid,interval,flow,occ,error,speed,length,pos,lanes,linkid,long,lat
ig11FD106_D8,43301.626597530754,168.91012122656366,0.09120933048298936,1.0,,0.151101788414536,0.047760746026058,1.0,39.0,8.3032407,47.0479921
ig11FD106_D9,43301.626597530754,239.41252084742325,0.14093384713505036,1.0,,0.146324391488116,0.027953300857736004,1.0,40.0,8.3033091,47.048036
ig11FD107_D11,43302.03114560313,370.2598987364496,0.0998510200080329,1.0,,0.10668174398207501,0.061687286457183,1.0,43.0,8.3022697,47.0493857
ig11FD107_D12,43302.03114560313,413.7134204697421,0.0978623144000643,1.0,,0.106536714227204,0.060995594902268,1.0,44.0,8.3022241,47.0493747
ig11FD107_D15,43302.03114560313,449.5695506579122,0.09441683406773091,1.0,,0.158389085001162,0.025090817257963,1.0,46.0,8.3015563,47.050262
ig11FD107_D16,43302.03114560313,348.5833587381745,0.0791231442202815,1.0,,0.159381791625789,0.025196257158019,1.0,45.0,8.3015897,47.0502666
ig11FD107_D3,43302.03114560313,384.47487391657864,0.11577199235599811,1.0,,0.15732674210093,0.042875500943512,1.0,36.0,8.3031629,47.0489407
ig11FD107_D4,43302.03114560313,306.0916546268219,0.1066687539635579,1.0,,0.152340310342437,0.038347850737361,1.0,37.0,8.3031173,47.0489142
ig11FD107_D7,43302.03114560313,496.727287266669,0.14233106732400047,1.0,,0.112101860673804,0.03732574809228,1.0,41.0,8.3021196,47.0493423
ig11FD107_D8,43302.03114560313,380.2597531894057,0.11509134614469456,1.0,,0.113147077894069,0.039052750920179,1.0,42.0,8.3021732,47.0493569
ig11FD109_D16,43302.39730878187,56.6577919929594,0.10677368113454877,1.0,,0.204818407922284,0.088006847868461,1.0,33.0,8.3039891,47.0446712
ig11FD109_D18,43302.39730878187,379.32869452152164,0.19779416491000362,1.0,,0.20441260345599702,0.060899502515692,1.0,32.0,8.3039233,47.0446694
ig11FD109_D28,43302.39833683633,531.0296789062585,0.2311185777089138,1.0,,0.185329062553417,0.162410004668862,1.0,29.0,8.304166,47.0461535
ig11FD109_D5,43302.35971420249,232.79804525078822,0.13728922099763113,1.0,,0.186063851183924,0.054391578337617,1.0,35.0,8.3040708,47.0464304
ig11FD109_D6,43302.35971420249,380.0139812430501,0.16363606653894472,1.0,,0.186311465256084,0.071249051252736,1.0,34.0,8.3041191,47.0464359
ig11FD109_D63,43302.39833683633,234.44082856672298,0.13422891384787425,1.0,,0.262130645992206,0.068894776517536,1.0,30.0,8.3051505,47.0456966
ig11FD109_D64,43302.39833683633,144.9287538734356,0.12318946240302214,1.0,,0.253531895222537,0.183202798673159,1.0,31.0,8.3051457,47.0456678
ig11FD110_D11,43302.02484081889,13936.778969718516,139.92924317982744,1.0,,0.05736436432103201,0.003278590513001,1.0,96.0,8.30358,47.0425867
ig11FD110_D13,43302.02484081889,87.18230273562166,0.367244910487394,1.0,,0.205168512642986,0.0031262760252090006,1.0,97.0,8.3035686,47.0425615
ig11FD110_D21,43302.02484081889,194.59187871625988,0.05372358563757949,1.0,,0.220275176324455,0.015898538798606,1.0,101.0,8.3035518,47.0435988
ig11FD110_D22,43302.02484081889,281.8764133953141,0.06904981764671388,1.0,,0.22193530129171798,0.017253288954499,1.0,102.0,8.3035988,47.0435974
ig11FD110_D27,43302.02484081889,294.99125620675073,0.0941200054710591,1.0,,0.226912256156767,0.045321412046005,1.0,100.0,8.3041896,47.043459
ig11FD110_D28,43302.02484081889,6296.546877704636,0.11420231497642563,1.0,,0.26016617357169,0.258492778813635,1.0,99.0,8.303531,47.0429728
ig11FD110_D29,43302.02484081889,376.46762365683503,0.07284979655458365,1.0,,0.046260208794572,0.044840921882051,1.0,104.0,8.3034707,47.0429856
ig11FD110_D3,43302.02484081889,370.30078091539843,0.08315251037797282,1.0,,0.24577128543789498,0.012052770052067,1.0,94.0,8.3029443,47.0422271
ig11FD110_D30,43302.02484081889,133.25223186667807,0.045588678438347276,1.0,,0.215281881073951,0.200844925226532,1.0,98.0,8.3035652,47.0425268
ig11FD110_D33,43302.02484081889,2.233532941025851,0.022335329410258516,1.0,,0.040362185637327,0.015052309835034,1.0,103.0,8.3030348,47.0432753
ig11FD110_D4,43302.02484081889,320.4182327036089,0.0658863267732817,1.0,,0.24460228970896303,0.011683149378087,1.0,95.0,8.3029054,47.0422353
ig11FD111_D21,43301.93277598849,353.0803771437964,0.07663405912966677,1.0,,0.081006436497063,0.042903535488881,1.0,107.0,8.3010493,47.0399637
ig11FD111_D22,43301.93277598849,251.56748241993463,0.05960967351330845,1.0,,0.079530208152609,0.042239149673696,1.0,108.0,8.3010198,47.0399856
ig11FD111_D26,43301.93277598849,30.81707080871611,0.033111711748171235,1.0,,0.271072459779668,0.089994152559402,1.0,111.0,8.3000006,47.0394153
ig11FD111_D35,43301.93277598849,303.1811729806595,0.08134901085028193,1.0,,0.244131447763048,0.062876686836925,1.0,110.0,8.2999831,47.0394428
ig11FD111_D36,43301.93277598849,203.07701444524886,0.05651675853951551,1.0,,0.243922733174757,0.062320074309694995,1.0,109.0,8.2999644,47.0394775
ig11FD111_D7,43301.93277598849,312.14780880234747,0.07503026428692733,1.0,,0.252542931515482,0.079533946706199,1.0,106.0,8.3019881,47.0410294
ig11FD111_D8,43301.93277598849,322.58743817762536,0.0693546226170247,1.0,,0.249862541517552,0.079056323447978,1.0,105.0,8.3020498,47.0410211
ig11FD115_D13,43302.10765558436,339.89773264104355,0.077385316612797,1.0,,0.170677071363512,0.089248229415674,1.0,54.0,8.2991222,47.0517697
ig11FD115_D17,43302.10765558436,447.6423799374714,0.09742111329381622,1.0,,0.141129632245041,0.030244814094638,1.0,48.0,8.3011445,47.0509871
ig11FD115_D19,43302.10765558436,372.51385487929764,0.09855753860236655,1.0,,0.139287969696805,0.028869875295941996,1.0,47.0,8.3011848,47.0510012
ig11FD115_D37,43302.10765558436,448.30823781883464,0.05927527602125007,1.0,,0.344381162622287,0.212349500072899,1.0,141.0,8.2996841,47.0521854
ig11FD115_D38,43302.10765558436,164.3306048356224,0.05044003377270848,1.0,,0.19299569513916198,0.111934555438425,1.0,53.0,8.299621,47.0518848
ig11FD115_D43,43302.10765558436,392.24233281472937,0.05061780378834698,1.0,,0.284881700671092,0.075881789356326,1.0,52.0,8.2995278,47.0521804
ig11FD115_D44,43302.10765558436,223.18336646518947,0.04465510615518611,1.0,,0.287119670772945,0.079583627152308,1.0,51.0,8.2995668,47.0522019
ig11FD115_D5,43302.10765558436,225.2761091187582,0.08860414718200503,1.0,,0.284881700671092,0.031431440707425,1.0,52.0,8.2999429,47.0518985
ig11FD115_D6,43302.10765558436,221.3329104236436,0.08204137865322865,1.0,,0.287119670772945,0.035610544110151,1.0,51.0,8.2999858,47.0519287
ig11FD116_D15,43301.965222853556,349.76398787921465,0.13527823405986628,1.0,,0.084304613395923,0.043320630438901,1.0,92.0,8.2970381,47.0521078
ig11FD116_D20,43301.965222853556,390.5056842560388,0.1183739822388109,1.0,,0.117622605755175,0.042476931131866,1.0,91.0,8.2970662,47.0521407
ig11FD116_D25,43301.965222853556,319.9876589583773,0.10182593543791522,1.0,,0.098785204475424,0.034766390660782,1.0,82.0,8.298174,47.0524038
ig11FD116_D30,43301.965222853556,88.63700524903899,0.05601320653803083,1.0,,0.097651051543157,0.034251934100282,1.0,83.0,8.2982062,47.0523883
ig11FD116_D33,43301.965222853556,313.4483440956845,0.10522850097003925,1.0,,0.170677071363512,0.108890889782684,1.0,54.0,8.298866,47.0518035
ig11FD116_D34,43301.965222853556,54.009249385491536,0.07644622803189054,1.0,,0.11348333835617,0.068332388524665,1.0,89.0,8.2971293,47.0522229
ig11FD116_D35,43301.965222853556,404.5122780289673,0.11710206289787226,1.0,,0.268815714824,0.22362392624425,1.0,90.0,8.2971145,47.0521918
ig11FD117_D12,43301.946102142094,14.52392684779753,0.1452392684779753,1.0,,0.104877427433894,0.041134331826683,1.0,86.0,8.299035,47.0534866
ig11FD117_D15,43301.946102142094,165.17058897479265,0.17103500932916957,1.0,,0.098049129933507,0.072140929840679,1.0,50.0,8.2994923,47.0524577
ig11FD117_D18,43301.946102142094,295.6953789656055,0.2000578633865157,1.0,,0.233038175073237,0.06981812150773,1.0,49.0,8.2994615,47.0524422
ig11FD117_D20,43301.946102142094,46.99052080930158,0.3072128282404153,1.0,,0.10348403641810801,0.064411415726942,1.0,87.0,8.2991396,47.0536839
ig11FD117_D21,43301.946102142094,95.54137059078606,0.20299045083856182,1.0,,0.104877427433894,0.064425936957191,1.0,86.0,8.2991791,47.0536717
ig11FD117_D22,43302.00630468054,138.72190851082635,0.18558780419393733,1.0,,0.116352868235393,0.045517325175275,1.0,88.0,8.2992341,47.0536629
ig11FD117_D3,43301.946102142094,131.96996093704098,1.211709582256471,1.0,,0.086118091060246,0.047457740325571,1.0,85.0,8.2983027,47.0524102
ig11FD117_D6,43301.946102142094,150.0542298387409,0.16833564818223998,1.0,,0.076411219768929,0.038323343203486,1.0,84.0,8.2982692,47.052412
ig11FD117_D9,43301.946102142094,14.52392684779753,0.1452392684779753,1.0,,0.10348403641810801,0.042245438640898,1.0,87.0,8.2989988,47.0535094
ig11FD120_D21,43301.965222853556,349.98927774780583,0.11507263565503714,1.0,,0.213573945974265,0.184496609689772,1.0,75.0,8.3107898,47.044387
ig11FD120_D22,43301.965222853556,76.93437248576427,0.05457380177022232,1.0,,0.043679014114128,0.041636170684628,1.0,76.0,8.3108662,47.0443194
ig11FD120_D23,43301.965222853556,305.2158912542757,0.09675370975335434,1.0,,0.044377326152805,0.042112221725993,1.0,77.0,8.31083,47.044292
ig11FD120_D25,43301.965222853556,360.1750319356911,0.09833194767033507,1.0,,0.213573945974265,0.18895549664453898,1.0,75.0,8.3108354,47.0443606
ig11FD120_D3,43301.965222853556,313.11615645057304,0.12192899649832686,1.0,,0.159287860412283,0.04590174050975,1.0,78.0,8.3124299,47.0438049
ig11FD121_D3,43301.57710473862,202.1775639091336,0.17801081878968103,1.0,,0.145791655160074,0.076219194661937,1.0,112.0,8.312619,47.0436477
ig11FD121_D6,43301.57710473862,112.14538048512755,0.15779279048858785,1.0,,0.078839289647672,0.073477224750461,1.0,113.0,8.3126593,47.0437007
ig11FD125_D4,43301.87843347762,15928.98979231374,157.8812089413547,1.0,,0.288205777794431,0.077030700049945,1.0,114.0,8.3246595,47.0386631
ig11FD201_D17,43302.02175713103,330.8855539189093,0.09712760662041134,1.0,,0.199870758669144,0.170976507888524,1.0,55.0,8.3088619,47.0527474
ig11FD201_D18,43302.02175713103,410.7442429708656,0.09846079775027392,1.0,,0.187404162928914,0.159402879128266,1.0,56.0,8.3089082,47.0527519
ig11FD201_D19,43302.02175713103,547.561593697811,0.11018297079846129,1.0,,0.198429167644962,0.192551165097992,1.0,58.0,8.309399,47.0536337
ig11FD201_D20,43302.02175713103,438.9074796226345,0.08130934937433272,1.0,,0.19874996567591596,0.194291102074406,1.0,57.0,8.3093628,47.0536657
ig11FD202_D17,43299.76289577174,248.46621146737343,0.2596195800761005,1.0,,0.051626187868989,0.030622723789975995,1.0,61.0,8.3109419,47.0553798
ig11FD202_D18,43299.76289577174,325.5068997947053,0.1860710113448983,1.0,,0.050640725843960004,0.029999273564603,1.0,70.0,8.3109822,47.055394
ig11FD202_D19,43299.76289577174,255.05626705960776,0.27239561896195935,1.0,,0.050655469021613,0.029190867602003002,1.0,71.0,8.3110178,47.0554058
ig11FD202_D2,43299.76289577174,421.9445492606307,0.3208862812952172,1.0,,0.198429167644962,0.034315833697621,1.0,58.0,8.3111854,47.0543647
ig11FD202_D20,43299.76289577174,352.38336659936914,0.20529430968988913,1.0,,0.202545414913616,0.161173893536171,1.0,60.0,8.3110982,47.0544341
ig11FD202_D21,43299.76289577174,423.39691573135843,0.1738579940016947,1.0,,0.205252095780649,0.162506056339662,1.0,59.0,8.3111277,47.0544085
ig11FD202_D33,43299.76289577174,213.93032890743027,0.17754154958701848,1.0,,0.115849347228119,0.003224414804364,1.0,63.0,8.3130361,47.0547594
ig11FD202_D34,43299.76289577174,214.2428837793789,0.1682645637513967,1.0,,0.071353281015661,0.003221611976757,1.0,64.0,8.3130415,47.054731
ig11FD202_D35,43299.76289577174,440.78398838399784,0.1862303683078549,1.0,,0.459260321763591,0.44568235532488604,1.0,62.0,8.3130455,47.0547
ig11FD202_D4,43299.76289577174,356.96397650858654,0.23314521012673836,1.0,,0.198749965675916,0.036046109486101,1.0,57.0,8.3111532,47.0543921
ig11FD203_D11,43302.02484081889,328.2114824966873,0.13364442065055662,1.0,,0.090531213271818,0.039336239909707,1.0,67.0,8.3120799,47.0554108
ig11FD203_D17,43302.02484081889,236.9552264490742,0.12222468166421856,1.0,,0.050655469021613005,0.032320452782332,1.0,71.0,8.310999,47.0554309
ig11FD203_D22,43302.02484081889,141.3444689680115,0.06220372739184092,1.0,,0.068255740030555,0.031172759520155996,1.0,72.0,8.310586,47.0557909
ig11FD203_D23,43302.02484081889,257.0772526096607,0.083674024688538,1.0,,0.065588637339499,0.030540874711401,1.0,73.0,8.3106275,47.0558019
ig11FD203_D24,43302.02484081889,125.16759588672417,0.06112966135481341,1.0,,0.063486722433732,0.030182822263304,1.0,74.0,8.3106638,47.0558156
ig11FD203_D27,43302.02484081889,167.62836061170384,0.1386189765244215,1.0,,0.058873421259520005,0.003119047866098,1.0,115.0,8.3110835,47.0555387
ig11FD203_D29,43302.02484081889,111.64129422887183,0.2778972487920636,1.0,,0.101216457238661,0.035814389209882,1.0,65.0,8.3123159,47.0552491
ig11FD203_D30,43302.02484081889,40.92643573905402,0.03460855437855124,1.0,,0.036857017870851,0.030518361952775,1.0,66.0,8.3122904,47.0554355
ig11FD203_D5,43302.02484081889,99.78918487427838,0.06280347581113363,1.0,,0.101960923681264,0.064132932047789,1.0,69.0,8.3126646,47.0561016
ig11FD203_D6,43302.02484081889,153.6287921799537,0.10893016504498103,1.0,,0.101305998063575,0.062098768566229,1.0,68.0,8.312666,47.0560723
ig11FD205_D2,43290.18035489188,328.0215295958714,0.33739538554359655,1.0,,0.323330699911062,0.07095662108668699,1.0,119.0,8.3091348,47.0603765
ig11FD205_D81,43291.28878975951,69.88280711253341,0.3792756416472718,1.0,,0.142414276522027,0.00423014707327,1.0,118.0,8.3092488,47.0603491
ig11FD205_D84,43152.13516160627,18.325742735879857,0.0071570627924692565,1.0,,0.043460853855976,0.028920137044060004,1.0,120.0,8.3089551,47.061143
ig11FD205_D85,43152.327447833064,17.703553064722367,0.009457654324346382,1.0,,0.045374173000562,0.029392927059041,1.0,121.0,8.3088995,47.0611462
ig11FD205_D86,43286.90995173753,406.7168851953421,0.3332455189812924,1.0,,0.17291814831752,0.10561384513085201,1.0,125.0,8.3077924,47.0616299
ig11FD205_D87,43287.26931732933,10742.893377511044,0.6502374065738658,1.0,,0.066566182878462,0.03909875297726,1.0,124.0,8.309157,47.0620607
ig11FD205_D88,43287.26931732933,166.8479883859854,0.689031646800589,1.0,,0.067597415773181,0.039198406727375,1.0,123.0,8.3092086,47.0620483
ig11FD205_D89,43287.26931732933,249.7481689866911,0.3221898113417243,1.0,,0.096174324367405,0.047652832673765,1.0,122.0,8.3090839,47.0617468
ig11FD205_D90,43287.26931732933,17052.026988691618,0.3938411130560418,1.0,,0.242803496019843,0.03248012234603,1.0,128.0,8.3098617,47.0630103
ig11FD205_D91,43287.26931732933,205.21379719929982,0.43088499208135367,1.0,,0.243634642711283,0.033253218233872,1.0,127.0,8.3099046,47.0630057
ig11FD205_D92,43287.26931732933,113.38571448417659,0.3086724667277931,1.0,,0.456901461577564,0.425821285109001,1.0,126.0,8.3098228,47.06201999999999
ig11FD207_D5,43301.71651779303,273.1658737377122,0.15728706442893478,1.0,,0.115729930455784,0.008032020544119,1.0,117.0,8.3148801,47.0674509
ig11FD207_D6,43301.71651779303,300.31375274317884,0.17621563901840204,1.0,,0.135620531975484,0.11268667243417899,1.0,116.0,8.314907,47.0674262
ig11FD208_D1,43302.46155438151,454.97807523797604,0.20391540940277883,1.0,,0.258418344102651,0.015820900974156,1.0,129.0,8.3035411,47.0602613
ig11FD208_D2,43302.46155438151,2499.011818534867,22.355448460349635,1.0,,0.27868346969924,0.24490350295542798,1.0,130.0,8.3035545,47.0602257
ig11FD208_D3,43302.46155438151,230.8653497832895,0.220441753381083,1.0,,0.496167132968515,0.021904595183005,1.0,132.0,8.3028974,47.0599708
ig11FD208_D4,43302.46155438151,247.9810314044209,0.17944081131555828,1.0,,0.491601552048708,0.471814830626315,1.0,131.0,8.3028585,47.0599882
ig11FD211_D11,43301.996779204164,103.12812476205704,1.4565765526993941,1.0,,0.339674932170306,0.003868783427971,1.0,134.0,8.327685,47.0555895
ig11FD211_D14,43301.996779204164,265.4639441233801,0.17941292176181847,1.0,,0.611697595199228,0.044876022695565,1.0,135.0,8.3277574,47.0552893
ig11FD211_D15,43301.996779204164,282.8564824226781,0.097973158131177,1.0,,0.508969795942132,0.438948915332105,1.0,136.0,8.3254521,47.0555497
ig11FD211_D2,43301.996779204164,338.03343805995905,0.12566923095145033,1.0,,0.531855899235778,0.081223622186951,1.0,137.0,8.3256157,47.055483
ig11FD211_D9,43301.996779204164,3071.9758958393613,31.023513564969214,1.0,,0.127278063594689,0.002899939176786,1.0,133.0,8.3274262,47.0557946
ig11FD218_D1,43301.67151121289,59.898259231128954,0.6605804196787773,1.0,,0.054885629396103,0.002518574440803,1.0,138.0,8.2992764,47.0533545
ig11FD218_D3,43301.67151121289,66.05673733507022,0.45284166635469525,1.0,,0.219466253440513,0.0017856683060020002,1.0,140.0,8.2999617,47.0530347
ig11FD218_D6,43301.67151121289,95.75308824223026,0.05464070567303659,1.0,,0.075639749082396,0.038336356989692,1.0,139.0,8.2995024,47.0532271
